==> 1579272653216571.pcd <==
-0.11229742 -0.37932956 0.016907558
-0.11244284 -0.37921023 0.016904946
-0.11258803 -0.37909105 0.016901182
-0.11273385 -0.37897158 0.016902052
-0.11287909 -0.3788524 0.016899455
-0.11302612 -0.37873232 0.016909605
-0.1131724 -0.37861267 0.016915124
-0.11331377 -0.37849635 0.016905637
-0.11345877 -0.37837738 0.016903048
-0.1136029 -0.37825885 0.01689465
-0.11374877 -0.3781395 0.016899019
-0.11389248 -0.37802121 0.016888311
-0.11403759 -0.37790224 0.016888039
-0.11418296 -0.37778318 0.01689009
-0.11432748 -0.37766454 0.016886344
-0.114476 -0.37754402 0.016912756
-0.11462084 -0.37742525 0.016912492
-0.114766 -0.37730548 0.016894754
-0.11491 -0.37718716 0.016888691
-0.11505531 -0.37706825 0.016893074
-0.11520025 -0.37694952 0.016895138
-0.11534424 -0.37683126 0.016890233
-0.1154885 -0.37671292 0.016887665
-0.11563137 -0.3765952 0.016874647
-0.11577785 -0.37647587 0.016890632
-0.11592137 -0.37635788 0.01688342
-0.11606528 -0.37623975 0.016879689
-0.11621112 -0.37612078 0.0168922
-0.11635422 -0.37600306 0.016882669
-0.11649925 -0.37588447 0.01688939
-0.11664599 -0.37576517 0.01691119
-0.11678813 -0.37564793 0.016894702
-0.11692902 -0.3755312 0.016867764
-0.11707544 -0.37541211 0.016888412
-0.11721992 -0.37529388 0.016892817
-0.11736247 -0.37517649 0.01688097
-0.11750578 -0.3750588 0.016876085
-0.11765289 -0.37493846 0.016881581
-0.11779652 -0.37482068 0.016880188
-0.11793958 -0.37470314 0.016874148
-0.11808363 -0.37458521 0.016877403
-0.11822562 -0.37446812 0.016862081
-0.11836934 -0.37435034 0.016863005
-0.11851361 -0.37423238 0.016869746
-0.11865626 -0.37411508 0.016861387
-0.11879948 -0.37399757 0.016858835
-0.11894242 -0.37388018 0.016853968
-0.1190881 -0.37376058 0.01685019
-0.11922853 -0.37364414 0.016820936
-0.1193722 -0.37352651 0.016824201
-0.11951951 -0.37340763 0.016864609
-0.11966113 -0.37329078 0.016848136
-0.11980252 -0.37317404 0.016829338
-0.11994789 -0.37305465 0.016824398
-0.12009212 -0.37293693 0.01683579
-0.12023477 -0.37281978 0.016830932
-0.12037783 -0.37270251 0.016830713
-0.12052031 -0.37258545 0.016824689
-0.12066078 -0.37246901 0.016796604
-0.12080494 -0.3723501 0.016780064
-0.12094924 -0.3722325 0.016794946
-0.12109174 -0.37211546 0.01679009
-0.12123583 -0.37199798 0.016803807
-0.1213811 -0.37187877 0.01680121
-0.12152419 -0.37176162 0.016804481
-0.12166735 -0.3716445 0.016808912
-0.12180988 -0.37152755 0.016806386
-0.12195192 -0.37141073 0.016798042

==> 1579272666472036.pcd <==
-0.10148919 -0.38716087 0.017077457
-0.10164066 -0.38703677 0.017078189
-0.10179531 -0.38691017 0.017081156
-0.10194758 -0.38678563 0.017086526
-0.10210075 -0.38665998 0.017083723
-0.10225406 -0.38653424 0.017082075
-0.10240704 -0.38640875 0.017079275
-0.10256488 -0.38628092 0.017112425
-0.10271491 -0.38615668 0.017084099
-0.10285664 -0.38603866 0.017043188
-0.10301367 -0.38591078 0.017061226
-0.10316315 -0.38578811 0.017057359
-0.10331336 -0.38566443 0.017044161
-0.1034663 -0.38553971 0.017057646
-0.10361779 -0.38541526 0.017051395
-0.1037699 -0.38529047 0.017048618
-0.10392216 -0.38516563 0.017046999
-0.10407086 -0.38504353 0.017041991
-0.10422412 -0.38491815 0.017046165
-0.10437609 -0.38479352 0.017044552
-0.1045233 -0.38467175 0.01701979
-0.10468377 -0.38454276 0.017074974
-0.10483359 -0.3844195 0.017064117
-0.10498379 -0.384296 0.017055569
-0.10513369 -0.38417271 0.01704587
-0.10528123 -0.38405147 0.017038552
-0.10543167 -0.38392791 0.017032329
-0.10558108 -0.3838056 0.017035443
-0.10573316 -0.38368112 0.017038479
-0.10588333 -0.38355777 0.017032262
-0.10603455 -0.38343382 0.017031841
-0.10618139 -0.38331309 0.017023381
-0.10633354 -0.38318864 0.017028745
-0.10648067 -0.38306779 0.017022608
-0.10663263 -0.38294351 0.017027976
-0.10678405 -0.38281956 0.01703104
-0.10693453 -0.38269615 0.017029464
-0.10708007 -0.38257629 0.017016379
-0.10722954 -0.38245353 0.01701018
-0.10737792 -0.38233206 0.017013323
-0.10752787 -0.38220906 0.017010603
-0.1076744 -0.38208869 0.017004471
-0.10782503 -0.38196534 0.017006395
-0.10797434 -0.38184273 0.017001361
-0.10812522 -0.38171929 0.017005598
-0.10827187 -0.38159895 0.017001795
-0.10842378 -0.38147494 0.017012985
-0.10857389 -0.38135272 0.017030045
-0.1087218 -0.38123101 0.017019227
-0.10886279 -0.38111389 0.016984155
-0.10901496 -0.38098985 0.016998831
-0.10916313 -0.38086876 0.017006628
-0.10931119 -0.38074705 0.016998138
-0.10945939 -0.38062525 0.016990812
-0.10960829 -0.38050312 0.016988121
-0.10976092 -0.38037971 0.017024886
-0.10990565 -0.38025987 0.01699787
-0.11005088 -0.38014051 0.016990611
-0.11020024 -0.3800182 0.016992558
-0.11034553 -0.37989885 0.016986469
-0.11049513 -0.37977645 0.01699074
-0.11064066 -0.37965703 0.016986966
-0.11078919 -0.37953523 0.016985452
-0.11093605 -0.37941512 0.016990956
-0.11108623 -0.37929252 0.017001031
-0.1112331 -0.37917164 0.016990241
-0.11138153 -0.37904999 0.016989879
-0.1115265 -0.37893096 0.01698496
-0.11167549 -0.37880906 0.016989246
-0.11182208 -0.37868923 0.016995925
-0.11196867 -0.37856862 0.016985143
-0.11211494 -0.37844899 0.01699066
-0.11226092 -0.37832871 0.016976412
-0.11240554 -0.37820998 0.016971501
-0.11255429 -0.37808833 0.016976953
-0.11269879 -0.37796968 0.016972046
-0.11284725 -0.37784821 0.016976345
-0.11299146 -0.37772974 0.016970286
-0.11313961 -0.37760848 0.016973425
-0.11328438 -0.37748978 0.016972
-0.11343208 -0.37736878 0.016972829
-0.11357939 -0.37724799 0.016971339
-0.11372554 -0.37712777 0.016961737
-0.11387055 -0.37700903 0.016963797
-0.11401849 -0.37688798 0.016968111
-0.11416306 -0.37676951 0.016967852
-0.11430979 -0.37664908 0.016964056
-0.11445349 -0.37653103 0.016958008
-0.1145986 -0.37641141 0.016942602
-0.11474659 -0.37629139 0.016970189
-0.11489101 -0.37617213 0.01695016
-0.11503703 -0.37605309 0.016963825
-0.11518505 -0.37593219 0.016972799
-0.11532904 -0.37581414 0.016971394
-0.11547268 -0.37569624 0.016967669
-0.11561937 -0.37557602 0.016967354
-0.11576249 -0.37545839 0.016960163
-0.11590951 -0.37533808 0.016963331
-0.11605255 -0.37522051 0.016956139
-0.11619862 -0.37510064 0.016952351
-0.11634227 -0.37498283 0.016950957
-0.11648853 -0.37486291 0.016949493
-0.11663155 -0.37474543 0.016943464
-0.11677772 -0.37462559 0.016942002
-0.11692106 -0.37450799 0.016939456
-0.11706622 -0.37438861 0.01692987
-0.1172087 -0.37427139 0.016920364
-0.11735561 -0.37415132 0.016927036
-0.11749828 -0.37403408 0.016919844
-0.11764368 -0.37391463 0.016913753
-0.11778805 -0.37379673 0.016922811
-0.11793362 -0.37367725 0.016919035
-0.11807614 -0.37356013 0.016911849
-0.11822141 -0.3734408 0.016905762
-0.11836495 -0.37332332 0.016909029
-0.11851133 -0.37320361 0.016914543
-0.11865254 -0.37308705 0.01689576
-0.11879931 -0.37296721 0.016905915
-0.11894175 -0.37285021 0.016899901
-0.11908463 -0.37273306 0.016898526
-0.11922826 -0.37261567 0.016905274
-0.11937279 -0.37249672 0.016894553
-0.11951378 -0.37238029 0.016874604
-0.11966071 -0.37226054 0.016889416
-0.11980601 -0.37214267 0.016915902
-0.11994902 -0.3720243 0.016890092
-0.12009111 -0.37190753 0.016882926
-0.12023655 -0.37178838 0.016883804
-0.12037828 -0.37167177 0.016873159
-0.12052102 -0.37155482 0.016874107
-0.12066545 -0.3714374 0.016894806
-0.12080953 -0.37131873 0.016881768

==> 1579272666511975.pcd <==
-0.11990177 -0.37043509 0.016924558
-0.12004197 -0.37031907 0.016899947
-0.12018612 -0.37020051 0.016890366
-0.1203291 -0.37008369 0.016898258
-0.12047408 -0.36996496 0.016899126
-0.12061572 -0.36984855 0.01689193
-0.12076036 -0.36972991 0.016889308
-0.12090299 -0.36961329 0.016894888
-0.12104557 -0.3694967 0.016900469
-0.12118758 -0.36938027 0.016899075
-0.1213319 -0.36926177 0.016894139
-0.12147331 -0.36914551 0.016885789
-0.12161751 -0.36902708 0.016879687
-0.12175941 -0.36891073 0.016878305
-0.12190392 -0.36879227 0.016876856
-0.1220457 -0.36867598 0.016874308
-0.12218786 -0.36855963 0.01687758
-0.12232958 -0.36844337 0.016875032
-0.1224743 -0.36832494 0.016878229
-0.12261565 -0.36820877 0.016871041
-0.12276048 -0.36809033 0.016876563
-0.12290218 -0.36797416 0.016875187
-0.12304671 -0.36785582 0.016877228
-0.12318806 -0.36773971 0.016871199
-0.12332986 -0.36762357 0.016872142
-0.12347133 -0.36750746 0.01686845
-0.12361562 -0.36738923 0.016868167
-0.12375755 -0.36727312 0.016872596
-0.12390151 -0.36715493 0.016867669
-0.12404311 -0.36703888 0.016867455
-0.12418705 -0.36692071 0.01686253
-0.12432817 -0.36680469 0.016854189
-0.12447247 -0.36668652 0.016856225
-0.12461337 -0.36657053 0.016844397
-0.12475814 -0.36645243 0.016855743
-0.12489891 -0.36633644 0.01684159
-0.12504059 -0.36622047 0.016844865
-0.125183 -0.3661046 0.016863244
-0.12532666 -0.3659865 0.016854834
-0.12546843 -0.36587065 0.016861597
-0.12561245 -0.36575261 0.01686132
-0.12575385 -0.36563674 0.016861113
-0.12589757 -0.36551869 0.016855031
-0.12604131 -0.36540061 0.016848942
-0.12618513 -0.3652826 0.01684518
-0.12632638 -0.36516672 0.016842656
-0.12647073 -0.36504886 0.016851682
-0.12661186 -0.36493298 0.016846821
-0.12675592 -0.36481509 0.016850043
-0.1268969 -0.36469918 0.016841695
-0.12704064 -0.36458117 0.016836774
-0.12718202 -0.36446542 0.016838897
-0.1273257 -0.3643474 0.016832808
-0.12746927 -0.36422932 0.016823241
-0.12761316 -0.36411139 0.016822968
-0.12775445 -0.36399564 0.016823923
-0.12789789 -0.36387748 0.016809698
-0.12803915 -0.36376169 0.016809504
-0.12818289 -0.36364371 0.016804574
-0.12832372 -0.3635276 0.016789258
-0.12846768 -0.36340979 0.016792472
-0.12861164 -0.36329195 0.016795689
-0.12875555 -0.36317411 0.016797746
-0.12889653 -0.36305812 0.016787076
-0.12904021 -0.36293998 0.016778667
-0.12918422 -0.36282229 0.016785372
-0.129328 -0.36270431 0.016781611
-0.12946899 -0.36258823 0.016769782
-0.12961264 -0.36246997 0.016757883
-0.1297567 -0.36235237 0.016768076
-0.12990104 -0.36223537 0.016795717
-0.13004206 -0.36211926 0.016783886
-0.13018574 -0.362001 0.016771976
-0.13032691 -0.3618851 0.016767124
-0.13047077 -0.3617672 0.01676685
-0.13061474 -0.36164966 0.016777057
-0.13075882 -0.36153251 0.016796552
-0.13089958 -0.36141509 0.016750984
-0.13104336 -0.36129671 0.01673908
-0.13118739 -0.36117947 0.016756255
-0.13133131 -0.36106175 0.016760644
-0.13147256 -0.36094588 0.016758109
-0.13161643 -0.36082777 0.016753186
-0.13176037 -0.36071044 0.016766872
-0.13190424 -0.36059242 0.016764279
-0.13204554 -0.36047652 0.016761744
-0.13218945 -0.36035895 0.01676961
-0.13233335 -0.36024091 0.016767018
-0.13247727 -0.3601228 0.016763251
-0.13262118 -0.36000523 0.016771119
-0.13276511 -0.359887 0.016765034
-0.13290645 -0.35977107 0.016762499
-0.13304777 -0.35965544 0.016765781
-0.13319173 -0.35953739 0.016764347
-0.13333569 -0.35941952 0.016766403
-0.13347968 -0.35930142 0.016763795
-0.13362108 -0.35918549 0.016762428
-0.13376513 -0.3590672 0.016757499
-0.13390914 -0.3589493 0.016759552
-0.13405316 -0.35883135 0.016760437
-0.1341946 -0.35871536 0.016759066
-0.13433865 -0.35859737 0.016759949
-0.13448276 -0.35847917 0.01675735
-0.134627 -0.35836053 0.016747756
-0.13476852 -0.35824448 0.016746383
-0.13491213 -0.35812807 0.016774043
-0.13505657 -0.35800895 0.016757473
-0.13520065 -0.35789102 0.016760685
-0.13534459 -0.35777354 0.016770881
-0.13548905 -0.35765463 0.016758962
-0.13563058 -0.35753876 0.016761079
-0.13577463 -0.35742101 0.016767785
-0.13591903 -0.35730234 0.016760517
-0.13606314 -0.3571845 0.016766058
-0.13620502 -0.35706785 0.016757686
-0.13634944 -0.35694936 0.016753908
-0.13649346 -0.35683179 0.016764114
-0.13663776 -0.35671359 0.016764989
-0.13677883 -0.35659894 0.016785733
-0.13692385 -0.3564792 0.016765658
-0.13706957 -0.35635802 0.016726941
-0.13721351 -0.35624075 0.016741786
-0.13735482 -0.35612562 0.016756713
-0.1374993 -0.35600722 0.016756425
-0.13764432 -0.3558878 0.016743321
-0.13778815 -0.35577077 0.016761672
-0.13793045 -0.35565373 0.016752128
-0.13807496 -0.35553539 0.016754169
-0.13821983 -0.35541642 0.016748048
-0.13836473 -0.35529739 0.016741939
-0.1385068 -0.35518095 0.016741714
-0.13865164 -0.35506216 0.016739085

==> 1579272666560082.pcd <==
-0.11864507 -0.3697536 0.016836084
-0.11878747 -0.36963704 0.016839355
-0.11892835 -0.36952099 0.016826363
-0.11907139 -0.36940426 0.016837757
-0.11921275 -0.36928806 0.016830586
-0.1193571 -0.36916962 0.016827982
-0.11949901 -0.3690533 0.016827766
-0.11963899 -0.36893755 0.016805496
-0.11978135 -0.36882114 0.016811088
-0.11992841 -0.36870199 0.016842162
-0.12006883 -0.36858615 0.0168257
-0.12021038 -0.36847004 0.016823173
-0.1203521 -0.36835387 0.01682296
-0.12049586 -0.36823571 0.016815724
-0.12063769 -0.36811954 0.01681784
-0.12077914 -0.36800349 0.016815314
-0.1209203 -0.36788753 0.016809296
-0.12106441 -0.36776933 0.016807871
-0.1212057 -0.36765334 0.016804179
-0.12134817 -0.36753717 0.01681675
-0.12148941 -0.36742124 0.01681307
-0.1216334 -0.36730313 0.016811639
-0.12177419 -0.36718732 0.016802149
-0.12191846 -0.36706921 0.016805362
-0.12205962 -0.36695334 0.016801683
-0.12220076 -0.36683747 0.016797997
-0.1223425 -0.36672157 0.016803615
-0.1224865 -0.36660358 0.016804503
-0.12262758 -0.36648777 0.016800828
-0.12276922 -0.36637193 0.016806439
-0.1229117 -0.36625606 0.016826
-0.12305409 -0.36613825 0.016802495
-0.12319481 -0.36602253 0.016794167
-0.12333635 -0.36590677 0.016799781
-0.12347765 -0.36579105 0.016801922
-0.12362082 -0.36567324 0.0167912
-0.12376215 -0.36555755 0.016794499
-0.12390352 -0.36544189 0.016798956
-0.12404379 -0.3653262 0.016783649
-0.12418737 -0.36520842 0.016781069
-0.12432856 -0.36509278 0.016783211
-0.12446973 -0.36497715 0.016785344
-0.12461066 -0.36486155 0.016782831
-0.12475382 -0.36474377 0.01677327
-0.12489629 -0.36462837 0.016803304
-0.12503654 -0.36451271 0.016788008
-0.12517688 -0.36439705 0.01677387
-0.12532033 -0.36427933 0.016771292
-0.12546134 -0.36416382 0.016772268
-0.12560189 -0.36404818 0.016762776
-0.12574282 -0.36393264 0.016762594
-0.1258835 -0.36381707 0.016756598
-0.12602465 -0.36370164 0.016762223
-0.12616803 -0.36358395 0.016758487
-0.12630883 -0.36346841 0.016755968
-0.12644936 -0.36335281 0.016746484
-0.12659025 -0.36323732 0.016746305
-0.12673104 -0.36312181 0.016743787
-0.12687171 -0.36300623 0.016737791
-0.12701246 -0.36289069 0.016734123
-0.12715298 -0.36277503 0.016723471
-0.12729645 -0.36265743 0.016723214
-0.12743737 -0.36254203 0.016725363
-0.12757781 -0.36242628 0.016711222
-0.12771854 -0.36231071 0.016706385
-0.12785929 -0.36219516 0.016702708
-0.12800011 -0.36207968 0.016701369
-0.12814367 -0.36196223 0.01670577
-0.12828459 -0.36184686 0.016709069
-0.12842502 -0.36173096 0.016691437
-0.12856594 -0.36161563 0.016694747
-0.12870704 -0.36150053 0.016707353
-0.1288482 -0.36138561 0.01672462
-0.12898885 -0.36126995 0.016716294
-0.12912883 -0.36115313 0.016670749
-0.12927262 -0.36103618 0.016690265
-0.12941368 -0.36092117 0.016704043
-0.12955447 -0.36080569 0.016701536
-0.12969503 -0.36068967 0.016683901
-0.12983869 -0.3605727 0.016701102
-0.1299797 -0.36045781 0.016716041
-0.13012052 -0.36034244 0.016717022
-0.13026112 -0.36022627 0.016697066
-0.130402 -0.36011106 0.016702697
-0.1305429 -0.35999599 0.016711818
-0.1306863 -0.35987824 0.01670691
-0.13082717 -0.35976318 0.016716043
-0.13096797 -0.35964754 0.016711203
-0.13110881 -0.35953221 0.016713344
-0.13124961 -0.35941613 0.016698034
-0.13139047 -0.35930085 0.016702505
-0.13153394 -0.35918352 0.016708069
-0.13167478 -0.35906845 0.016716031
-0.13181566 -0.35895282 0.01671236
-0.13195652 -0.35883725 0.01670984
-0.13209741 -0.35872164 0.016707329
-0.13223833 -0.35860577 0.016698997
-0.13237923 -0.35849026 0.016698817
-0.13252014 -0.3583748 0.016699797
-0.13266368 -0.35825714 0.016699536
-0.13280453 -0.35814211 0.016708668
-0.13294549 -0.35802647 0.016706146
-0.13308653 -0.35791042 0.016696651
-0.13322747 -0.35779506 0.016699959
-0.13336846 -0.35767943 0.016698604
-0.13350949 -0.35756373 0.016696092
-0.13365044 -0.3574484 0.01670056
-0.1337941 -0.35733056 0.016697967
-0.13393508 -0.35721514 0.016701274
-0.13407612 -0.35709953 0.01670108
-0.1342171 -0.3569842 0.016705548
-0.134361 -0.35686567 0.016693648
-0.13450225 -0.35674959 0.016686477
-0.13464352 -0.35663345 0.016679294
-0.13478442 -0.35651851 0.016690746
-0.1349276 -0.35640225 0.01671494
-0.13506913 -0.35628554 0.016699612
-0.13521095 -0.35616812 0.016673801
-0.13535191 -0.35605305 0.016684093
-0.1354956 -0.35593554 0.016689649
-0.13563661 -0.35582033 0.016697606
-0.13577807 -0.35570404 0.01669042
-0.13591951 -0.3555879 0.016685564
-0.13606349 -0.35546982 0.016684145
-0.13620508 -0.35535339 0.016675793
-0.13634618 -0.35523811 0.01668375
-0.13648725 -0.35512289 0.016692866
-0.13663118 -0.35500503 0.016694926
-0.13677272 -0.35488883 0.016691238
-0.13691443 -0.35477236 0.016684044
-0.1370561 -0.35465601 0.016679183
-0.13720037 -0.35453761 0.016675424

==> 1579272666607977.pcd <==
-0.11753728 -0.36932871 0.016903773
-0.11767894 -0.36921242 0.016900081
-0.11782023 -0.36909631 0.016892908
-0.1179627 -0.36897981 0.016898517
-0.11810308 -0.368864 0.016882058
-0.1182443 -0.36874795 0.016874887
-0.11838686 -0.36863145 0.016882824
-0.11853097 -0.36851317 0.016879069
-0.11867231 -0.36839712 0.016874226
-0.11881404 -0.36828095 0.016874034
-0.11895624 -0.36816466 0.016879641
-0.11910061 -0.36804637 0.016880538
-0.11924194 -0.36793038 0.016876865
-0.11938314 -0.36781445 0.016872026
-0.11952423 -0.36769855 0.016866019
-0.11966828 -0.36758041 0.016864596
-0.11981119 -0.36746407 0.016881835
-0.11995247 -0.36734816 0.016879324
-0.120094 -0.36723223 0.016880287
-0.12023747 -0.36711431 0.016873067
-0.12037894 -0.3669984 0.016874041
-0.12052011 -0.36688259 0.016871523
-0.12066178 -0.36676669 0.016875993
-0.12080508 -0.36664885 0.016867608
-0.12094611 -0.36653313 0.016863935
-0.12108794 -0.36641723 0.016871881
-0.12123111 -0.36630115 0.016899584
-0.12137246 -0.36618373 0.016864475
-0.1215122 -0.36606821 0.016843382
-0.12165454 -0.36595237 0.016860627
-0.12179605 -0.36583665 0.01686625
-0.12193929 -0.3657189 0.016859036
-0.12208015 -0.3656033 0.016855367
-0.12222047 -0.36548775 0.016843569
-0.12236159 -0.36537215 0.016844552
-0.12250522 -0.36525443 0.016844301
-0.12264629 -0.36513886 0.016845286
-0.12278768 -0.36502329 0.016852083
-0.12292816 -0.36490777 0.016843772
-0.12307143 -0.36479014 0.016838878
-0.12321262 -0.36467463 0.016843351
-0.1233534 -0.36455914 0.016840853
-0.12349415 -0.36444366 0.016838355
-0.12363725 -0.36432606 0.016831135
-0.12377811 -0.36421061 0.016830966
-0.12392174 -0.36409304 0.016834203
-0.12406237 -0.36397761 0.016830549
-0.12420312 -0.36386219 0.016829211
-0.12434392 -0.36374679 0.016829044
-0.12448708 -0.36362925 0.016824152
-0.12462731 -0.36351377 0.016812349
-0.12476881 -0.36339855 0.016828455
-0.12490979 -0.36328325 0.016834103
-0.1250522 -0.36316559 0.016812939
-0.12519278 -0.36305019 0.016809275
-0.12533301 -0.36293474 0.016797479
-0.12547344 -0.36281931 0.01679033
-0.12561697 -0.36270192 0.016795902
-0.12575731 -0.36258647 0.016786434
-0.12590073 -0.36246908 0.016789688
-0.12604091 -0.36235356 0.016775563
-0.12618133 -0.36223814 0.016768415
-0.12632205 -0.36212286 0.016769407
-0.12646523 -0.36200538 0.016766846
-0.12660597 -0.36189017 0.016769001
-0.12674673 -0.36177495 0.016772324
-0.12688705 -0.36165947 0.016761687
-0.12703043 -0.36154217 0.016766101
-0.12717128 -0.36142707 0.016774073
-0.12731241 -0.36131224 0.016792521
-0.12745185 -0.36119595 0.016748149
-0.12759519 -0.36107868 0.016752565
-0.12773617 -0.36096382 0.016767524
-0.12787673 -0.36084852 0.016765023
-0.12801725 -0.36073318 0.016761372
-0.12816064 -0.36061606 0.016770437
-0.12830141 -0.36050111 0.016779581
-0.1284443 -0.3603833 0.016764225
-0.12858504 -0.36026832 0.016772199
-0.12872584 -0.3601535 0.016784834
-0.12886617 -0.3600378 0.016769536
-0.12900937 -0.35992047 0.016770465
-0.12914991 -0.35980517 0.016767973
-0.12929308 -0.35968778 0.016766572
-0.1294338 -0.35957292 0.016776878
-0.12957425 -0.35945731 0.016766237
-0.12971479 -0.35934186 0.016760256
-0.1298583 -0.35922587 0.016796092
-0.12999882 -0.35911044 0.016790111
-0.13014185 -0.35899231 0.016770091
-0.13028251 -0.35887739 0.016778067
-0.13042308 -0.35876212 0.016776733
-0.13056366 -0.35864657 0.016769592
-0.13070685 -0.35852891 0.016762368
-0.13084748 -0.3584137 0.016763365
-0.13099071 -0.35829639 0.016765453
-0.13113135 -0.35818157 0.016774602
-0.1312746 -0.35806379 0.016766217
-0.13141525 -0.35794833 0.016762553
-0.13155591 -0.35783294 0.016760059
-0.13169655 -0.35771787 0.016764544
-0.1318398 -0.35760078 0.016771294
-0.13198052 -0.357485 0.016761806
-0.13212384 -0.35736743 0.016759241
-0.13226458 -0.35725197 0.016756743
-0.13240789 -0.35713458 0.016757671
-0.13254867 -0.35701892 0.016751681
-0.13268943 -0.35690355 0.016751505
-0.13283019 -0.35678819 0.016751338
-0.13297358 -0.35667059 0.016749931
-0.1331144 -0.35655513 0.016748592
-0.13325766 -0.35643813 0.016757671
-0.1333984 -0.35632297 0.016762156
-0.13354243 -0.35620335 0.016726976
-0.13368337 -0.35608765 0.016723305
-0.13382411 -0.35597262 0.016730119
-0.13396479 -0.35585779 0.016740425
-0.13410841 -0.35573986 0.016735522
-0.13424939 -0.3556242 0.016733019
-0.13439305 -0.35550624 0.016728114
-0.13453414 -0.3553904 0.016723279
-0.13467519 -0.35527468 0.016720774
-0.1348158 -0.35516012 0.016735744
-0.13495927 -0.35504282 0.016741317
-0.13510063 -0.35492641 0.016729491
-0.13524434 -0.35480854 0.016728077
-0.13538529 -0.35469323 0.016732555
-0.13552949 -0.35457438 0.016717166
-0.13567036 -0.35445929 0.016725138
-0.13581124 -0.35434419 0.016733108
-0.13595261 -0.35422805 0.016727103
-0.13609637 -0.35411024 0.016728017

==> 1579272666672048.pcd <==
-0.13584578 -0.35302085 0.016624849
-0.13598712 -0.35290498 0.016623478
-0.13613147 -0.35278618 0.016612729
-0.13627304 -0.35266989 0.016606692
-0.13641684 -0.35255224 0.016611079
-0.13655834 -0.35243616 0.016608546
-0.13669956 -0.35232064 0.016612999
-0.13684095 -0.3522048 0.016613958
-0.1369855 -0.35208592 0.016604364
-0.13712679 -0.35197031 0.016608816
-0.13727146 -0.35185128 0.016598048
-0.13741322 -0.35173494 0.016594337
-0.13755739 -0.35161683 0.016595224
-0.13769904 -0.35150072 0.016595017
-0.13784401 -0.35138133 0.016581908
-0.13798574 -0.35126516 0.016581699
-0.13812993 -0.35114715 0.016584916
-0.13827223 -0.35103008 0.01657537
-0.13841398 -0.35091397 0.01657632
-0.13855624 -0.35079706 0.016569115
-0.13870037 -0.35067925 0.016575813
-0.13884196 -0.35056347 0.016581429
-0.13898619 -0.35044551 0.016586965
-0.13913067 -0.35032526 0.016545946
-0.13927428 -0.35020834 0.01656314
-0.13941512 -0.35009381 0.016582737
-0.13956195 -0.34997198 0.016549798
-0.13970427 -0.34985524 0.016547242
-0.1398492 -0.34973639 0.016545778
-0.13999082 -0.34962073 0.016554883
-0.14013335 -0.34950376 0.016551152
-0.14027584 -0.34938687 0.016548593
-0.140421 -0.34926781 0.016545963
-0.14056341 -0.34915107 0.016545724
-0.14070894 -0.34903154 0.016539594
-0.14085153 -0.34891462 0.016538192
-0.14099714 -0.348795 0.01653206
-0.14113973 -0.34867814 0.016531818
-0.14128537 -0.34855855 0.016526844
-0.14142807 -0.3484416 0.01652661
-0.14157289 -0.34832323 0.0165333
-0.14171648 -0.34820506 0.016522558
-0.14186196 -0.34808582 0.016522251
-0.14200483 -0.34796873 0.016522001
-0.14214842 -0.34785068 0.016513592
-0.1422911 -0.34773389 0.016516848
-0.14243656 -0.34761477 0.016518861
-0.14257953 -0.34749764 0.016519777
-0.14272539 -0.34737805 0.016518291
-0.14286691 -0.34726292 0.016536709
-0.14301369 -0.34714213 0.016525885
-0.14315747 -0.34702402 0.0165198
-0.14330216 -0.34690607 0.016533475
-0.14344475 -0.34678957 0.016541384
-0.14359047 -0.3466703 0.016544562
-0.14373423 -0.34655231 0.016540807
-0.1438805 -0.34643236 0.016539309
-0.14402393 -0.34631485 0.016540214
-0.14417246 -0.34619206 0.016516542
-0.14431487 -0.34607592 0.016529117
-0.1444557 -0.34596181 0.016558027
-0.14460036 -0.34584284 0.016548418
-0.14474756 -0.34572187 0.016541075
-0.14489047 -0.34560516 0.016550144
-0.14503658 -0.34548563 0.016554471
-0.14518712 -0.34536055 0.016516782
-0.14533231 -0.34524107 0.016506001
-0.14547445 -0.34512541 0.016524404
-0.14562067 -0.34500581 0.016529888
-0.14576453 -0.34488809 0.016533112
-0.14591148 -0.34476763 0.016532756
-0.1460557 -0.34464949 0.016533641
-0.1462024 -0.34452939 0.016536791
-0.14634739 -0.34441036 0.016531836
-0.14649288 -0.34429181 0.016546661
-0.14663827 -0.34417233 0.016539363
-0.14678627 -0.34405074 0.016533168
-0.14693072 -0.34393245 0.016535208
-0.14707592 -0.3438133 0.016531415
-0.14722374 -0.34369203 0.016528707
-0.1473695 -0.34357223 0.016521409
-0.14751691 -0.34345153 0.016523372
-0.14766166 -0.34333298 0.016525414
-0.14781021 -0.34321097 0.016519193
-0.14795496 -0.3430925 0.016522394
-0.14810233 -0.34297192 0.016526688
-0.14824691 -0.34285367 0.016532224
-0.1483959 -0.34273124 0.016524833
-0.14854077 -0.34261271 0.016529191
-0.14869051 -0.34248945 0.016517131
-0.14883505 -0.34237134 0.016524989
-0.1489839 -0.34224921 0.016521102
-0.14913251 -0.34212732 0.016519541
-0.14928244 -0.34200397 0.016508633
-0.14942458 -0.34188873 0.016536348
-0.1495737 -0.34176546 0.01651266
-0.14972264 -0.34164333 0.016511092
-0.14986876 -0.34152356 0.016510766
-0.15001529 -0.34140337 0.016508101
