%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1578489502941484650,0,1578489502940828950,base,tool0_controller,-0.423542675266,0.467164823082,0.746863052345,-0.141760337582,-0.290102842607,-0.497692744985,0.805013216655
1578489502949329634,0,1578489502948683201,base,tool0_controller,-0.423520583602,0.467153767635,0.746884049812,-0.141757320586,-0.290091568249,-0.497676862985,0.805027629427
1578489502957445664,0,1578489502956820066,base,tool0_controller,-0.423528921574,0.467167043961,0.746869245922,-0.141758753912,-0.290103425227,-0.49768465613,0.805018286384
1578489502965470601,0,1578489502964794879,base,tool0_controller,-0.423516753969,0.467151389475,0.746887105053,-0.141763935156,-0.290088275899,-0.497690006689,0.805019525302
1578489502973293752,0,1578489502972648817,base,tool0_controller,-0.423549651344,0.467174070926,0.746852804309,-0.141759450386,-0.290109521883,-0.4976852904,0.805015574544
1578489502976470189,0,1578489502956820066,upper_arm_link,forearm_link,0.0,-0.1197,0.425,0.0,0.005240416383,0.0,0.999986268924,0,1578489502956820066,shoulder_link,upper_arm_link,0.0,0.13585,0.0,0.0,0.317137871309,0.0,0.948379444411,0,1578489502956820066,base_link,shoulder_link,0.0,0.0,0.089159,0.0,0.0,-0.484280629223,0.874912722595,0,1578489502956820066,forearm_link,wrist_1_link,0.0,0.0,0.39225,0.0,0.707600738146,0.0,0.706612478926,0,1578489502956820066,wrist_1_link,wrist_2_link,0.0,0.093,0.0,0.0,0.0,0.706732770958,0.707480593694,0,1578489502956820066,wrist_2_link,wrist_3_link,0.0,0.0,0.09465,0.0,0.672933598696,0.0,0.739702894239
1578489502981083550,0,1578489502980563636,base,tool0_controller,-0.423538382626,0.467157996236,0.746869253383,-0.141761984725,-0.290101786496,-0.497688001571,0.805016239743
1578489502989169769,0,1578489502988570326,base,tool0_controller,-0.423526812589,0.467163693166,0.746870781693,-0.141764824832,-0.290106800041,-0.497673811608,0.805022705425
1578489502997371937,0,1578489502996744849,base,tool0_controller,-0.423520102584,0.467180835275,0.746865901914,-0.1417571125,-0.290104478419,-0.497708644631,0.805003365034
1578489503005602208,0,1578489503004783230,base,tool0_controller,-0.423544005539,0.467163211771,0.746863546791,-0.14175522448,-0.290105087258,-0.497675061251,0.805024240684
1578489503013410438,0,1578489503012780502,base,tool0_controller,-0.423543379064,0.467164069146,0.746867569972,-0.141745964885,-0.290090934149,-0.497698993981,0.805016175461
1578489503021409286,0,1578489503020750638,base,tool0_controller,-0.423537426112,0.467180585504,0.746854145568,-0.141767376277,-0.290112020329,-0.497672735301,0.805021040236
1578489503024294915,0,1578489502980563636,upper_arm_link,forearm_link,0.0,-0.1197,0.425,0.0,0.005240416383,0.0,0.999986268924,0,1578489502980563636,shoulder_link,upper_arm_link,0.0,0.13585,0.0,0.0,0.317137871309,0.0,0.948379444411,0,1578489502980563636,base_link,shoulder_link,0.0,0.0,0.089159,0.0,0.0,-0.484270199416,0.874918495608,0,1578489502980563636,forearm_link,wrist_1_link,0.0,0.0,0.39225,0.0,0.707600738146,0.0,0.706612478926,0,1578489502980563636,wrist_1_link,wrist_2_link,0.0,0.093,0.0,0.0,0.0,0.706741246902,0.707472126608,0,1578489502980563636,wrist_2_link,wrist_3_link,0.0,0.0,0.09465,0.0,0.672924736612,0.0,0.73971095629
1578489503024335206,0,1578489503004783230,upper_arm_link,forearm_link,0.0,-0.1197,0.425,0.0,0.0052523371479,0.0,0.999986206382,0,1578489503004783230,shoulder_link,upper_arm_link,0.0,0.13585,0.0,0.0,0.317137871309,0.0,0.948379444411,0,1578489503004783230,base_link,shoulder_link,0.0,0.0,0.089159,0.0,0.0,-0.484270199416,0.874918495608,0,1578489503004783230,forearm_link,wrist_1_link,0.0,0.0,0.39225,0.0,0.707592272501,0.0,0.70662095631,0,1578489503004783230,wrist_1_link,wrist_2_link,0.0,0.093,0.0,0.0,0.0,0.706732770958,0.707480593694,0,1578489503004783230,wrist_2_link,wrist_3_link,0.0,0.0,0.09465,0.0,0.672933598696,0.0,0.739702894239
1578489503029418068,0,1578489503028785794,base,tool0_controller,-0.423531634403,0.467143515868,0.746887059042,-0.141748824273,-0.290083099952,-0.49766929165,0.805036857596
1578489503037387763,0,1578489503036750238,base,tool0_controller,-0.423537496764,0.467158447264,0.746870754251,-0.141764586005,-0.290094206672,-0.497690666124,0.805016865825
1578489503045449468,0,1578489503044765106,base,tool0_controller,-0.423533694534,0.46714680327,0.746881192872,-0.141753839388,-0.290093269454,-0.497667262095,0.805033564688
1578489503053371577,0,1578489503052700364,base,tool0_controller,-0.423556133715,0.467184415134,0.746836230197,-0.141777365814,-0.290132537104,-0.497665537687,0.805016336514
1578489503061378998,0,1578489503060718887,base,tool0_controller,-0.423539695479,0.46714615517,0.746879664607,-0.141752728995,-0.290087410635,-0.497686250296,0.805024132731
1578489503068858063,0,1578489503028785794,upper_arm_link,forearm_link,0.0,-0.1197,0.425,0.0,0.005240416383,0.0,0.999986268924,0,1578489503028785794,shoulder_link,upper_arm_link,0.0,0.13585,0.0,0.0,0.317126565722,0.0,0.948383224922,0,1578489503028785794,base_link,shoulder_link,0.0,0.0,0.089159,0.0,0.0,-0.484270199416,0.874918495608,0,1578489503028785794,forearm_link,wrist_1_link,0.0,0.0,0.39225,0.0,0.707592272501,0.0,0.70662095631,0,1578489503028785794,wrist_1_link,wrist_2_link,0.0,0.093,0.0,0.0,0.0,0.706732770958,0.707480593694,0,1578489503028785794,wrist_2_link,wrist_3_link,0.0,0.0,0.09465,0.0,0.67294263704,0.0,0.739694671641
1578489503068921026,0,1578489503052700364,upper_arm_link,forearm_link,0.0,-0.1197,0.425,0.0,0.0052523371479,0.0,0.999986206382,0,1578489503052700364,shoulder_link,upper_arm_link,0.0,0.13585,0.0,0.0,0.317155281824,0.0,0.948373622161,0,1578489503052700364,base_link,shoulder_link,0.0,0.0,0.089159,0.0,0.0,-0.484270199416,0.874918495608,0,1578489503052700364,forearm_link,wrist_1_link,0.0,0.0,0.39225,0.0,0.70760499199,0.0,0.706608219108,0,1578489503052700364,wrist_1_link,wrist_2_link,0.0,0.093,0.0,0.0,0.0,0.706737030027,0.707476339101,0,1578489503052700364,wrist_2_link,wrist_3_link,0.0,0.0,0.09465,0.0,0.672938184015,0.0,0.739698722788
1578489503069442246,0,1578489503068785201,base,tool0_controller,-0.423530754035,0.467159758604,0.74687510463,-0.141763997719,-0.290088245351,-0.497680184552,0.805025597583
1578489503077386974,0,1578489503076705353,base,tool0_controller,-0.423532215615,0.467180633753,0.746857182298,-0.141755607743,-0.290117861461,-0.497667806773,0.805024054446
1578489503085373204,0,1578489503084685130,base,tool0_controller,-0.42353162388,0.46717507499,0.746860043107,-0.141774038605,-0.290108767334,-0.497685873257,0.805012917073
1578489503093348717,0,1578489503092656083,base,tool0_controller,-0.423531309597,0.467158773979,0.746875323416,-0.141762433374,-0.290089228219,-0.497668880251,0.805032507285
1578489503101379047,0,1578489503100707517,base,tool0_controller,-0.423539130081,0.467157319733,0.746872258909,-0.141757163501,-0.290091552181,-0.497673751637,0.805029586339
1578489503109558507,0,1578489503108784901,base,tool0_controller,-0.423533337958,0.467161996337,0.746873961857,-0.141761554179,-0.290083065189,-0.497665082255,0.805037230786
1578489503112727230,0,1578489503076705353,upper_arm_link,forearm_link,0.0,-0.1197,0.425,0.0,0.00524637676554,0.0,0.999986237671,0,1578489503076705353,shoulder_link,upper_arm_link,0.0,0.13585,0.0,0.0,0.317143750196,0.0,0.948377478492,0,1578489503076705353,base_link,shoulder_link,0.0,0.0,0.089159,0.0,0.0,-0.484285844101,0.874909836042,0,1578489503076705353,forearm_link,wrist_1_link,0.0,0.0,0.39225,0.0,0.707600738146,0.0,0.706612478926,0,1578489503076705353,wrist_1_link,wrist_2_link,0.0,0.093,0.0,0.0,0.0,0.706720077936,0.707493273072,0,1578489503076705353,wrist_2_link,wrist_3_link,0.0,0.0,0.09465,0.0,0.672947045952,0.0,0.739690660577
1578489503112764741,0,1578489503100707517,upper_arm_link,forearm_link,0.0,-0.1197,0.425,0.0,0.005240416383,0.0,0.999986268924,0,1578489503100707517,shoulder_link,upper_arm_link,0.0,0.13585,0.0,0.0,0.317137871309,0.0,0.948379444411,0,1578489503100707517,base_link,shoulder_link,0.0,0.0,0.089159,0.0,0.0,-0.484270199416,0.874918495608,0,1578489503100707517,forearm_link,wrist_1_link,0.0,0.0,0.39225,0.0,0.707592272501,0.0,0.70662095631,0,1578489503100707517,wrist_1_link,wrist_2_link,0.0,0.093,0.0,0.0,0.0,0.706737030027,0.707476339101,0,1578489503100707517,wrist_2_link,wrist_3_link,0.0,0.0,0.09465,0.0,0.672938184015,0.0,0.739698722788
1578489503117453956,0,1578489503116801060,base,tool0_controller,-0.423512728633,0.467170954303,0.746878148798,-0.141765868748,-0.290087360798,-0.497688102529,0.805020691761
1578489503125352215,0,1578489503124718449,base,tool0_controller,-0.423529094881,0.467193294133,0.746851284723,-0.141764008187,-0.290113696249,-0.497685533318,0.805013117382
1578489503133426799,0,1578489503132673851,base,tool0_controller,-0.423523089401,0.467183741027,0.746862850214,-0.14175726571,-0.290104433514,-0.497692551642,0.805013303812
1578489503141438681,0,1578489503140694613,base,tool0_controller,-0.423542065841,0.467175910184,0.74685715856,-0.14175869618,-0.290103611756,-0.497691100568,0.805014245165
1578489503149761526,0,1578489503148822775,base,tool0_controller,-0.423518035734,0.467181247505,0.746867908458,-0.141766346655,-0.29009331356,-0.497708208128,0.805006032242
1578489503156493471,0,1578489503124718449,upper_arm_link,forearm_link,0.0,-0.1197,0.425,0.0,0.00524637676554,0.0,0.999986237671,0,1578489503124718449,shoulder_link,upper_arm_link,0.0,0.13585,0.0,0.0,0.317149402961,0.0,0.948375588151,0,1578489503124718449,base_link,shoulder_link,0.0,0.0,0.089159,0.0,0.0,-0.484291058961,0.874906949458,0,1578489503124718449,forearm_link,wrist_1_link,0.0,0.0,0.39225,0.0,0.707596526395,0.0,0.706616696543,0,1578489503124718449,wrist_1_link,wrist_2_link,0.0,0.093,0.0,0.0,0.0,0.706728554032,0.707484806137,0,1578489503124718449,wrist_2_link,wrist_3_link,0.0,0.0,0.09465,0.0,0.672938184015,0.0,0.739698722788
1578489503156538832,0,1578489503148822775,upper_arm_link,forearm_link,0.0,-0.1197,0.425,0.0,0.00524637676554,0.0,0.999986237671,0,1578489503148822775,shoulder_link,upper_arm_link,0.0,0.13585,0.0,0.0,0.317137871309,0.0,0.948379444411,0,1578489503148822775,base_link,shoulder_link,0.0,0.0,0.089159,0.0,0.0,-0.484291058961,0.874906949458,0,1578489503148822775,forearm_link,wrist_1_link,0.0,0.0,0.39225,0.0,0.707592272501,0.0,0.70662095631,0,1578489503148822775,wrist_1_link,wrist_2_link,0.0,0.093,0.0,0.0,0.0,0.706741246902,0.707472126608,0,1578489503148822775,wrist_2_link,wrist_3_link,0.0,0.0,0.09465,0.0,0.672924736612,0.0,0.73971095629
1578489503157377836,0,1578489503156687175,base,tool0_controller,-0.423536810002,0.467165688717,0.746865901914,-0.141753654175,-0.290106168274,-0.497689451714,0.805015231104
1578489503165420328,0,1578489503164702676,base,tool0_controller,-0.423541536373,0.467161167409,0.746865905668,-0.141760508264,-0.290102788897,-0.497676665811,0.805023146548
1578489503173718258,0,1578489503172710517,base,tool0_controller,-0.423545569142,0.467167587061,0.746857197296,-0.141758523645,-0.290116315965,-0.497693931023,0.805007947295
1578489503181331990,0,1578489503180610504,base,tool0_controller,-0.423546790235,0.467155622023,0.746861902908,-0.141759314594,-0.290122270812,-0.497688134946,0.805009245312
1578489503189222469,0,1578489503188571375,base,tool0_controller,-0.423538610079,0.467168568708,0.746857528311,-0.141767029695,-0.290124558493,-0.497675808333,0.805014682879
1578489503197476795,0,1578489503196799349,base,tool0_controller,-0.423513910583,0.467174686715,0.746873798391,-0.141762913788,-0.290095053866,-0.497717856397,0.80500004436
1578489503200636642,0,1578489503172710517,upper_arm_link,forearm_link,0.0,-0.1197,0.425,0.0,0.00524637676554,0.0,0.999986237671,0,1578489503172710517,shoulder_link,upper_arm_link,0.0,0.13585,0.0,0.0,0.317143750196,0.0,0.948377478492,0,1578489503172710517,base_link,shoulder_link,0.0,0.0,0.089159,0.0,0.0,-0.484270199416,0.874918495608,0,1578489503172710517,forearm_link,wrist_1_link,0.0,0.0,0.39225,0.0,0.707600738146,0.0,0.706612478926,0,1578489503172710517,wrist_1_link,wrist_2_link,0.0,0.093,0.0,0.0,0.0,0.706737030027,0.707476339101,0,1578489503172710517,wrist_2_link,wrist_3_link,0.0,0.0,0.09465,0.0,0.672915874432,0.0,0.739719018234
1578489503200689987,0,1578489503196799349,upper_arm_link,forearm_link,0.0,-0.1197,0.425,0.0,0.00524637676554,0.0,0.999986237671,0,1578489503196799349,shoulder_link,upper_arm_link,0.0,0.13585,0.0,0.0,0.317132218521,0.0,0.948381334683,0,1578489503196799349,base_link,shoulder_link,0.0,0.0,0.089159,0.0,0.0,-0.484291058961,0.874906949458,0,1578489503196799349,forearm_link,wrist_1_link,0.0,0.0,0.39225,0.0,0.707596526395,0.0,0.706616696543,0,1578489503196799349,wrist_1_link,wrist_2_link,0.0,0.093,0.0,0.0,0.0,0.706741246902,0.707472126608,0,1578489503196799349,wrist_2_link,wrist_3_link,0.0,0.0,0.09465,0.0,0.672915874432,0.0,0.739719018234
1578489503205473574,0,1578489503204778784,base,tool0_controller,-0.423518767048,0.467170396275,0.746869295757,-0.141780787858,-0.290105187736,-0.497692393108,0.80500898758
1578489503213431522,0,1578489503212767299,base,tool0_controller,-0.423518477159,0.467166200458,0.746877957863,-0.141757148167,-0.290091622272,-0.49770277961,0.805011617804
1578489503221287179,0,1578489503220661185,base,tool0_controller,-0.423531495301,0.467159094579,0.746872297551,-0.141763925204,-0.290100868061,-0.497676534353,0.805023318306
1578489503229510860,0,1578489503228850452,base,tool0_controller,-0.423549390828,0.467185726936,0.74684058079,-0.141771504129,-0.290129153009,-0.497669690819,0.805016020978
1578489503237483582,0,1578489503236804021,base,tool0_controller,-0.423531452096,0.467159017941,0.746873794683,-0.141759620416,-0.290096693029,-0.497682532284,0.805021872853
1578489503244967135,0,1578489503220661185,upper_arm_link,forearm_link,0.0,-0.1197,0.425,0.0,0.00524637676554,0.0,0.999986237671,0,1578489503220661185,shoulder_link,upper_arm_link,0.0,0.13585,0.0,0.0,0.317132218521,0.0,0.948381334683,0,1578489503220661185,base_link,shoulder_link,0.0,0.0,0.089159,0.0,0.0,-0.484275414328,0.874915609117,0,1578489503220661185,forearm_link,wrist_1_link,0.0,0.0,0.39225,0.0,0.707600738146,0.0,0.706612478926,0,1578489503220661185,wrist_1_link,wrist_2_link,0.0,0.093,0.0,0.0,0.0,0.706737030027,0.707476339101,0,1578489503220661185,wrist_2_link,wrist_3_link,0.0,0.0,0.09465,0.0,0.672938184015,0.0,0.739698722788
1578489503245426463,0,1578489503244781394,base,tool0_controller,-0.423530424801,0.467165685673,0.746875256885,-0.1417350375,-0.290089834169,-0.49769505443,0.805020931438
1578489503246249173,0,1578489503244781394,upper_arm_link,forearm_link,0.0,-0.1197,0.425,0.0,0.005240416383,0.0,0.999986268924,0,1578489503244781394,shoulder_link,upper_arm_link,0.0,0.13585,0.0,0.0,0.317137871309,0.0,0.948379444411,0,1578489503244781394,base_link,shoulder_link,0.0,0.0,0.089159,0.0,0.0,-0.484280629223,0.874912722595,0,1578489503244781394,forearm_link,wrist_1_link,0.0,0.0,0.39225,0.0,0.707583806754,0.0,0.706629433592,0,1578489503244781394,wrist_1_link,wrist_2_link,0.0,0.093,0.0,0.0,0.0,0.706724294912,0.707489060679,0,1578489503244781394,wrist_2_link,wrist_3_link,0.0,0.0,0.09465,0.0,0.672924736612,0.0,0.73971095629
1578489503253418520,0,1578489503252719821,base,tool0_controller,-0.4235464554,0.46716713674,0.746855681436,-0.14177164896,-0.290116273817,-0.497647687607,0.80503423917
1578489503261515995,0,1578489503260816926,base,tool0_controller,-0.423558162784,0.467145334357,0.746864895514,-0.141754154249,-0.290111921233,-0.49767076234,0.805024623986
1578489503269417494,0,1578489503268720772,base,tool0_controller,-0.423537853661,0.467169195578,0.746866057871,-0.141757176345,-0.290091797125,-0.497683485387,0.805023478271
1578489503277493673,0,1578489503276796336,base,tool0_controller,-0.423524742269,0.467176160078,0.746868914902,-0.141760657525,-0.29009009588,-0.497693086157,0.805017542816
1578489503285630438,0,1578489503284765032,base,tool0_controller,-0.423520799459,0.467183780968,0.746866559779,-0.141758735006,-0.29009072164,-0.497707581288,0.805008694236
1578489503288728212,0,1578489503268720772,upper_arm_link,forearm_link,0.0,-0.1197,0.425,0.0,0.005240416383,0.0,0.999986268924,0,1578489503268720772,shoulder_link,upper_arm_link,0.0,0.13585,0.0,0.0,0.317143750196,0.0,0.948377478492,0,1578489503268720772,base_link,shoulder_link,0.0,0.0,0.089159,0.0,0.0,-0.484275414328,0.874915609117,0,1578489503268720772,forearm_link,wrist_1_link,0.0,0.0,0.39225,0.0,0.707588060699,0.0,0.706625173876,0,1578489503268720772,wrist_1_link,wrist_2_link,0.0,0.093,0.0,0.0,0.0,0.706737030027,0.707476339101,0,1578489503268720772,wrist_2_link,wrist_3_link,0.0,0.0,0.09465,0.0,0.672933598696,0.0,0.739702894239
1578489503293543908,0,1578489503292845451,base,tool0_controller,-0.423525141371,0.467164730015,0.746876616731,-0.141763195166,-0.290082296029,-0.497686000577,0.805024287122
1578489503301401131,0,1578489503300706339,base,tool0_controller,-0.423541059626,0.467160375525,0.746870913981,-0.141754608914,-0.290086459166,-0.497674765175,0.80503124484
1578489503309345342,0,1578489503308638110,base,tool0_controller,-0.423530008404,0.467170627488,0.74686790475,-0.141761306908,-0.290095806181,-0.497687326675,0.805018931434
1578489503317219781,0,1578489503316667149,base,tool0_controller,-0.423544070106,0.46717910742,0.746849811707,-0.141771562459,-0.290116474454,-0.497673393528,0.805018290912
1578489503325443279,0,1578489503324804680,base,tool0_controller,-0.423519522913,0.467169714641,0.746872301259,-0.141770642184,-0.29009755578,-0.497692761654,0.805013296873
1578489503332516710,0,1578489503292845451,upper_arm_link,forearm_link,0.0,-0.1197,0.425,0.0,0.00523445600027,0.0,0.999986300141,0,1578489503292845451,shoulder_link,upper_arm_link,0.0,0.13585,0.0,0.0,0.317137871309,0.0,0.948379444411,0,1578489503292845451,base_link,shoulder_link,0.0,0.0,0.089159,0.0,0.0,-0.484280629223,0.874912722595,0,1578489503292845451,forearm_link,wrist_1_link,0.0,0.0,0.39225,0.0,0.707592272501,0.0,0.70662095631,0,1578489503292845451,wrist_1_link,wrist_2_link,0.0,0.093,0.0,0.0,0.0,0.706741246902,0.707472126608,0,1578489503292845451,wrist_2_link,wrist_3_link,0.0,0.0,0.09465,0.0,0.672938184015,0.0,0.739698722788
1578489503332570376,0,1578489503316667149,upper_arm_link,forearm_link,0.0,-0.1197,0.425,0.0,0.00525853594535,0.0,0.999986173804,0,1578489503316667149,shoulder_link,upper_arm_link,0.0,0.13585,0.0,0.0,0.317143750196,0.0,0.948377478492,0,1578489503316667149,base_link,shoulder_link,0.0,0.0,0.089159,0.0,0.0,-0.484275414328,0.874915609117,0,1578489503316667149,forearm_link,wrist_1_link,0.0,0.0,0.39225,0.0,0.707596526395,0.0,0.706616696543,0,1578489503316667149,wrist_1_link,wrist_2_link,0.0,0.093,0.0,0.0,0.0,0.706737030027,0.707476339101,0,1578489503316667149,wrist_2_link,wrist_3_link,0.0,0.0,0.09465,0.0,0.672938184015,0.0,0.739698722788
1578489503333149215,0,1578489503332577366,base,tool0_controller,-0.423546504877,0.467167201027,0.746859996909,-0.141755383081,-0.29010532355,-0.497674994876,0.805024168638
1578489503341487473,0,1578489503340776058,base,tool0_controller,-0.423529260914,0.467171303943,0.746864899222,-0.141767926409,-0.290105161702,-0.497696586186,0.805008669701
1578489503349314007,0,1578489503348636874,base,tool0_controller,-0.423524622509,0.467160175063,0.746881154274,-0.141750518459,-0.290082272155,-0.497683720753,0.8050279374
1578489503357561817,0,1578489503356711131,base,tool0_controller,-0.42353764431,0.467165166267,0.746865898188,-0.141748597093,-0.290108669229,-0.497687811166,0.805016234543
1578489503365413636,0,1578489503364723475,base,tool0_controller,-0.423539086856,0.467157243065,0.746873756039,-0.141747654311,-0.290089920213,-0.49769419249,0.805019211851
1578489503373500379,0,1578489503372738460,base,tool0_controller,-0.423541233335,0.467160683639,0.746864895514,-0.141766431454,-0.290105922037,-0.497665868044,0.805027649647
1578489503376502028,0,1578489503340776058,upper_arm_link,forearm_link,0.0,-0.1197,0.425,0.0,0.00524637676554,0.0,0.999986237671,0,1578489503340776058,shoulder_link,upper_arm_link,0.0,0.13585,0.0,0.0,0.317137871309,0.0,0.948379444411,0,1578489503340776058,base_link,shoulder_link,0.0,0.0,0.089159,0.0,0.0,-0.484280629223,0.874912722595,0,1578489503340776058,forearm_link,wrist_1_link,0.0,0.0,0.39225,0.0,0.707600738146,0.0,0.706612478926,0,1578489503340776058,wrist_1_link,wrist_2_link,0.0,0.093,0.0,0.0,0.0,0.706741246902,0.707472126608,0,1578489503340776058,wrist_2_link,wrist_3_link,0.0,0.0,0.09465,0.0,0.672924736612,0.0,0.73971095629
1578489503376559525,0,1578489503364723475,upper_arm_link,forearm_link,0.0,-0.1197,0.425,0.0,0.005240416383,0.0,0.999986268924,0,1578489503364723475,shoulder_link,upper_arm_link,0.0,0.13585,0.0,0.0,0.317137871309,0.0,0.948379444411,0,1578489503364723475,base_link,shoulder_link,0.0,0.0,0.089159,0.0,0.0,-0.484270199416,0.874918495608,0,1578489503364723475,forearm_link,wrist_1_link,0.0,0.0,0.39225,0.0,0.707588060699,0.0,0.706625173876,0,1578489503364723475,wrist_1_link,wrist_2_link,0.0,0.093,0.0,0.0,0.0,0.706737030027,0.707476339101,0,1578489503364723475,wrist_2_link,wrist_3_link,0.0,0.0,0.09465,0.0,0.67292032758,0.0,0.739714967221
1578489503381451141,0,1578489503380758636,base,tool0_controller,-0.423538037327,0.467179690786,0.746855844802,-0.141751009386,-0.290113706543,-0.497696397407,0.805008686054
1578489503389312303,0,1578489503388644599,base,tool0_controller,-0.423541171499,0.467192122474,0.746845113338,-0.141779137475,-0.290106371323,-0.497687477368,0.805011890823
1578489503397421799,0,1578489503396742448,base,tool0_controller,-0.42354767027,0.467186699715,0.74684210036,-0.141777338693,-0.290119900515,-0.497678996607,0.805012574992
1578489503405506861,0,1578489503404781278,base,tool0_controller,-0.423528251811,0.467167824583,0.746874766147,-0.1417557366,-0.290079943137,-0.497685317113,0.805026870894
1578489503413401548,0,1578489503412619496,base,tool0_controller,-0.423526149394,0.467164515704,0.746870594556,-0.141766416115,-0.29010599213,-0.497685299448,0.805015614324
1578489503420947660,0,1578489503388644599,upper_arm_link,forearm_link,0.0,-0.1197,0.425,0.0,0.00524637676554,0.0,0.999986237671,0,1578489503388644599,shoulder_link,upper_arm_link,0.0,0.13585,0.0,0.0,0.317155281824,0.0,0.948373622161,0,1578489503388644599,base_link,shoulder_link,0.0,0.0,0.089159,0.0,0.0,-0.484280629223,0.874912722595,0,1578489503388644599,forearm_link,wrist_1_link,0.0,0.0,0.39225,0.0,0.707592272501,0.0,0.70662095631,0,1578489503388644599,wrist_1_link,wrist_2_link,0.0,0.093,0.0,0.0,0.0,0.70674550592,0.707467871964,0,1578489503388644599,wrist_2_link,wrist_3_link,0.0,0.0,0.09465,0.0,0.672933598696,0.0,0.739702894239
1578489503421010995,0,1578489503412619496,upper_arm_link,forearm_link,0.0,-0.1197,0.425,0.0,0.00523445600027,0.0,0.999986300141,0,1578489503412619496,shoulder_link,upper_arm_link,0.0,0.13585,0.0,0.0,0.317137871309,0.0,0.948379444411,0,1578489503412619496,base_link,shoulder_link,0.0,0.0,0.089159,0.0,0.0,-0.484280629223,0.874912722595,0,1578489503412619496,forearm_link,wrist_1_link,0.0,0.0,0.39225,0.0,0.70760920369,0.0,0.706604001441,0,1578489503412619496,wrist_1_link,wrist_2_link,0.0,0.093,0.0,0.0,0.0,0.706737030027,0.707476339101,0,1578489503412619496,wrist_2_link,wrist_3_link,0.0,0.0,0.09465,0.0,0.672933598696,0.0,0.739702894239
1578489503421649620,0,1578489503420824248,base,tool0_controller,-0.423530408401,0.46715551102,0.746873638678,-0.141761372215,-0.290108487092,-0.497673863768,0.805022673213
1578489503429518092,0,1578489503428857629,base,tool0_controller,-0.423545699509,0.46716781832,0.746852675946,-0.141776589581,-0.290126449263,-0.497661762129,0.80502100134
1578489503437359296,0,1578489503436734208,base,tool0_controller,-0.423529909554,0.467170460945,0.746867921384,-0.14175790223,-0.290097721189,-0.497696936346,0.805012899815
1578489503445308865,0,1578489503444654114,base,tool0_controller,-0.423530660986,0.467159617016,0.746872301259,-0.141767183942,-0.290099245797,-0.497683165112,0.805019229776
1578489503453264281,0,1578489503452621425,base,tool0_controller,-0.423537200508,0.467154263896,0.746873603792,-0.141759718083,-0.290096645186,-0.49767273808,0.805027927809
1578489503461397213,0,1578489503460702765,base,tool0_controller,-0.423534121656,0.467177175605,0.746859022125,-0.14176289758,-0.290107837463,-0.497694906897,0.805009629235
1578489503464471687,0,1578489503436734208,upper_arm_link,forearm_link,0.0,-0.1197,0.425,0.0,0.00525853594535,0.0,0.999986173804,0,1578489503436734208,shoulder_link,upper_arm_link,0.0,0.13585,0.0,0.0,0.317132218521,0.0,0.948381334683,0,1578489503436734208,base_link,shoulder_link,0.0,0.0,0.089159,0.0,0.0,-0.484280629223,0.874912722595,0,1578489503436734208,forearm_link,wrist_1_link,0.0,0.0,0.39225,0.0,0.707588060699,0.0,0.706625173876,0,1578489503436734208,wrist_1_link,wrist_2_link,0.0,0.093,0.0,0.0,0.0,0.706737030027,0.707476339101,0,1578489503436734208,wrist_2_link,wrist_3_link,0.0,0.0,0.09465,0.0,0.672924736612,0.0,0.73971095629
1578489503464526587,0,1578489503460702765,upper_arm_link,forearm_link,0.0,-0.1197,0.425,0.0,0.00525853594535,0.0,0.999986173804,0,1578489503460702765,shoulder_link,upper_arm_link,0.0,0.13585,0.0,0.0,0.317137871309,0.0,0.948379444411,0,1578489503460702765,base_link,shoulder_link,0.0,0.0,0.089159,0.0,0.0,-0.484280629223,0.874912722595,0,1578489503460702765,forearm_link,wrist_1_link,0.0,0.0,0.39225,0.0,0.707592272501,0.0,0.70662095631,0,1578489503460702765,wrist_1_link,wrist_2_link,0.0,0.093,0.0,0.0,0.0,0.706737030027,0.707476339101,0,1578489503460702765,wrist_2_link,wrist_3_link,0.0,0.0,0.09465,0.0,0.672924736612,0.0,0.73971095629
1578489503469391734,0,1578489503468735539,base,tool0_controller,-0.423535407608,0.467187550269,0.746851312559,-0.141751942999,-0.290119810447,-0.497693687902,0.805007997019
1578489503477337547,0,1578489503476642667,base,tool0_controller,-0.423540788879,0.46716184385,0.746862900138,-0.141772401614,-0.29010956722,-0.497671290669,0.805021932367
1578489503485420371,0,1578489503484760235,base,tool0_controller,-0.423529138055,0.467193370727,0.746849787588,-0.141764716382,-0.290119628739,-0.497689515655,0.805008392637
1578489503493456172,0,1578489503492827690,base,tool0_controller,-0.423540086816,0.467172790018,0.746854188054,-0.141768766473,-0.290123930761,-0.497687059178,0.805007647652
1578489503501122072,0,1578489503500532804,base,tool0_controller,-0.423543951554,0.467152947232,0.746869253383,-0.141758526432,-0.29010347641,-0.497688001571,0.805016239743
1578489503509296617,0,1578489503508570178,base,tool0_controller,-0.423517124033,0.467162167932,0.746882499114,-0.14174779948,-0.290089942086,-0.497706938527,0.805011298173
