         x	         y	         z
 -0.751707	  3.578957	  0.150870
 -0.755053	  3.581286	  0.150888
 -0.758410	  3.583589	  0.150900
 -0.761719	  3.585838	  0.150930
 -0.764960	  3.588007	  0.150942
 -0.768170	  3.590132	  0.150957
 -0.771387	  3.592229	  0.150979
 -0.774585	  3.594309	  0.151009
 -0.777773	  3.596347	  0.151016
 -0.780910	  3.598344	  0.151038
 -0.783982	  3.600262	  0.151056
 -0.787040	  3.602157	  0.151059
 -0.790118	  3.604035	  0.151068
 -0.793168	  3.605890	  0.151098
 -0.796221	  3.607715	  0.151123
 -0.799238	  3.609501	  0.151140
 -0.802195	  3.611232	  0.151157
 -0.805144	  3.612929	  0.151176
 -0.808089	  3.614605	  0.151195
 -0.811043	  3.616265	  0.151216
 -0.813995	  3.617923	  0.151240
 -0.816915	  3.619544	  0.151264
 -0.819773	  3.621102	  0.151276
 -0.822536	  3.622597	  0.151303
 -0.825299	  3.624077	  0.151310
 -0.828058	  3.625554	  0.151322
 -0.830829	  3.626993	  0.151335
 -0.833597	  3.628436	  0.151362
 -0.836363	  3.629863	  0.151371
 -0.839067	  3.631239	  0.151397
 -0.841701	  3.632573	  0.151419
 -0.844346	  3.633887	  0.151428
 -0.846952	  3.635171	  0.151434
 -0.849577	  3.636447	  0.151448
 -0.852215	  3.637729	  0.151472
 -0.854837	  3.638971	  0.151488
 -0.857406	  3.640190	  0.151509
 -0.859942	  3.641372	  0.151524
 -0.862418	  3.642511	  0.151539
 -0.864866	  3.643642	  0.151539
 -0.867335	  3.644774	  0.151549
 -0.869816	  3.645882	  0.151580
 -0.872288	  3.646982	  0.151592
 -0.874761	  3.648066	  0.151606
 -0.877188	  3.649128	  0.151633
 -0.879537	  3.650148	  0.151654
 -0.881842	  3.651131	  0.151664
 -0.884110	  3.652110	  0.151665
 -0.886357	  3.653051	  0.151682
 -0.888642	  3.653996	  0.151695
 -0.890964	  3.654940	  0.151702
 -0.893253	  3.655872	  0.151736
 -0.895535	  3.656778	  0.151746
 -0.897756	  3.657671	  0.151762
 -0.899929	  3.658530	  0.151767
 -0.902002	  3.659353	  0.151789
 -0.904045	  3.660156	  0.151781
 -0.906093	  3.660933	  0.151788
 -0.908153	  3.661736	  0.151795
 -0.910253	  3.662521	  0.151812
 -0.912320	  3.663289	  0.151832
 -0.914397	  3.664049	  0.151850
 -0.916441	  3.664796	  0.151868
 -0.918389	  3.665512	  0.151881
 -0.920277	  3.666199	  0.151883
 -0.922097	  3.666856	  0.151900
 -0.923884	  3.667496	  0.151903
 -0.925656	  3.668122	  0.151919
 -0.927415	  3.668744	  0.151922
 -0.929236	  3.669353	  0.151952
 -0.931076	  3.669980	  0.151964
 -0.932900	  3.670586	  0.151989
 -0.934665	  3.671178	  0.152000
 -0.936357	  3.671744	  0.152017
 -0.937993	  3.672291	  0.152022
 -0.939554	  3.672810	  0.152031
 -0.941060	  3.673304	  0.152045
 -0.942521	  3.673782	  0.152056
 -0.943966	  3.674247	  0.152060
 -0.945403	  3.674708	  0.152070
 -0.946851	  3.675165	  0.152086
 -0.948333	  3.675632	  0.152092
 -0.949816	  3.676088	  0.152105
 -0.951272	  3.676538	  0.152117
 -0.952670	  3.676960	  0.152126
 -0.954008	  3.677368	  0.152132
 -0.955260	  3.677740	  0.152145
 -0.956427	  3.678095	  0.152154
 -0.957550	  3.678433	  0.152161
 -0.958620	  3.678761	  0.152169
 -0.959690	  3.679076	  0.152182
 -0.960722	  3.679393	  0.152187
 -0.961757	  3.679700	  0.152186
 -0.962793	  3.680002	  0.152193
 -0.963794	  3.680297	  0.152199
 -0.964768	  3.680578	  0.152207
 -0.965719	  3.680842	  0.152208
 -0.966603	  3.681095	  0.152216
 -0.967439	  3.681332	  0.152223
 -0.968218	  3.681548	  0.152228
 -0.968967	  3.681757	  0.152239
 -0.969704	  3.681963	  0.152241
 -0.970406	  3.682158	  0.152247
 -0.971096	  3.682348	  0.152245
 -0.971764	  3.682526	  0.152252
 -0.972374	  3.682699	  0.152261
 -0.972960	  3.682853	  0.152266
 -0.973469	  3.682999	  0.152268
 -0.973959	  3.683127	  0.152274
 -0.974406	  3.683253	  0.152275
 -0.974808	  3.683364	  0.152280
 -0.975195	  3.683473	  0.152281
 -0.975575	  3.683575	  0.152284
 -0.975959	  3.683672	  0.152285
 -0.976318	  3.683774	  0.152292
 -0.976667	  3.683868	  0.152290
 -0.977010	  3.683956	  0.152301
 -0.977340	  3.684043	  0.152296
 -0.977646	  3.684123	  0.152300
 -0.977914	  3.684204	  0.152298
 -0.978180	  3.684272	  0.152302
 -0.978423	  3.684336	  0.152306
 -0.978654	  3.684398	  0.152308
 -0.978877	  3.684452	  0.152305
 -0.979086	  3.684503	  0.152310
 -0.979270	  3.684557	  0.152312
 -0.979441	  3.684608	  0.152314
 -0.979620	  3.684652	  0.152306
 -0.979786	  3.684695	  0.152306
 -0.979937	  3.684738	  0.152300
 -0.980071	  3.684775	  0.152306
 -0.980202	  3.684808	  0.152304
 -0.980316	  3.684835	  0.152302
 -0.980422	  3.684861	  0.152306
 -0.980512	  3.684884	  0.152303
 -0.980606	  3.684914	  0.152306
 -0.980693	  3.684935	  0.152304
 -0.980783	  3.684968	  0.152310
 -0.980868	  3.684988	  0.152304
 -0.980957	  3.685017	  0.152309
 -0.981038	  3.685031	  0.152311
 -0.981122	  3.685052	  0.152315
 -0.981192	  3.685068	  0.152315
 -0.981261	  3.685081	  0.152316
 -0.981318	  3.685101	  0.152315
 -0.981368	  3.685108	  0.152318
 -0.981415	  3.685128	  0.152316
 -0.981456	  3.685133	  0.152319
 -0.981497	  3.685140	  0.152315
 -0.981540	  3.685155	  0.152322
 -0.981570	  3.685159	  0.152321
 -0.981607	  3.685174	  0.152322
 -0.981627	  3.685168	  0.152322
 -0.981660	  3.685191	  0.152322
 -0.981676	  3.685183	  0.152318
 -0.981694	  3.685199	  0.152320
 -0.981717	  3.685199	  0.152322
 -0.981733	  3.685208	  0.152325
 -0.981772	  3.685213	  0.152322
 -0.981778	  3.685213	  0.152325
 -0.981803	  3.685226	  0.152325
 -0.981811	  3.685223	  0.152328
 -0.981834	  3.685238	  0.152328
 -0.981847	  3.685234	  0.152326
 -0.981856	  3.685243	  0.152327
 -0.981886	  3.685246	  0.152328
 -0.981889	  3.685251	  0.152332
 -0.981919	  3.685259	  0.152329
 -0.981921	  3.685252	  0.152329
 -0.981945	  3.685264	  0.152330
 -0.981950	  3.685264	  0.152329
 -0.981955	  3.685267	  0.152332
 -0.981972	  3.685278	  0.152328
 -0.981972	  3.685270	  0.152328
 -0.981995	  3.685286	  0.152325
 -0.981997	  3.685279	  0.152330
 -0.982005	  3.685284	  0.152332
 -0.982028	  3.685291	  0.152331
 -0.982031	  3.685286	  0.152327
 -0.982057	  3.685304	  0.152330
 -0.982059	  3.685296	  0.152327
 -0.982062	  3.685298	  0.152328
 -0.982075	  3.685303	  0.152324
 -0.982074	  3.685296	  0.152323
 -0.982089	  3.685307	  0.152324
 -0.982086	  3.685301	  0.152327
 -0.982084	  3.685298	  0.152327
 -0.982094	  3.685307	  0.152326
 -0.982087	  3.685295	  0.152324
 -0.982103	  3.685310	  0.152323
 -0.982115	  3.685305	  0.152321
 -0.982124	  3.685309	  0.152327
 -0.982150	  3.685321	  0.152322
 -0.982151	  3.685312	  0.152322
 -0.982159	  3.685323	  0.152322
 -0.982154	  3.685319	  0.152321
 -0.982140	  3.685313	  0.152324
 -0.982143	  3.685320	  0.152321
 -0.982134	  3.685307	  0.152320
 -0.982143	  3.685319	  0.152320
 -0.982148	  3.685313	  0.152323
 -0.982152	  3.685316	  0.152326
 -0.982177	  3.685328	  0.152320
 -0.982176	  3.685320	  0.152323
 -0.982184	  3.685330	  0.152322
 -0.982190	  3.685330	  0.152324
 -0.982181	  3.685326	  0.152322
 -0.982187	  3.685324	  0.152321
 -0.982186	  3.685330	  0.152322
 -0.982187	  3.685323	  0.152322
 -0.982175	  3.685326	  0.152327
 -0.982180	  3.685326	  0.152324
 -0.982184	  3.685327	  0.152323
 -0.982186	  3.685327	  0.152325
 -0.982187	  3.685327	  0.152325
 -0.982187	  3.685328	  0.152325
 -0.982189	  3.685329	  0.152326
 -0.982188	  3.685328	  0.152332
 -0.982186	  3.685328	  0.152329
 -0.982189	  3.685327	  0.152334
 -0.982186	  3.685328	  0.152329
 -0.982189	  3.685329	  0.152331
 -0.982189	  3.685329	  0.152329
 -0.982190	  3.685330	  0.152331
 -0.982192	  3.685329	  0.152330
 -0.982192	  3.685329	  0.152331
 -0.982194	  3.685329	  0.152331
 -0.982195	  3.685330	  0.152331
 -0.982203	  3.685333	  0.152325
 -0.982221	  3.685337	  0.152332
 -0.982257	  3.685347	  0.152330
 -0.982303	  3.685361	  0.152331
 -0.982365	  3.685381	  0.152328
 -0.982443	  3.685391	  0.152330
 -0.982540	  3.685421	  0.152327
 -0.982654	  3.685438	  0.152331
 -0.982786	  3.685473	  0.152333
 -0.982911	  3.685501	  0.152335
 -0.983054	  3.685542	  0.152335
 -0.983206	  3.685575	  0.152334
 -0.983374	  3.685621	  0.152340
 -0.983556	  3.685666	  0.152340
 -0.983743	  3.685721	  0.152342
 -0.983963	  3.685777	  0.152340
 -0.984232	  3.685841	  0.152340
 -0.984521	  3.685914	  0.152348
 -0.984858	  3.685997	  0.152348
 -0.985219	  3.686088	  0.152349
 -0.985605	  3.686186	  0.152349
 -0.986023	  3.686286	  0.152350
 -0.986468	  3.686396	  0.152354
 -0.986907	  3.686511	  0.152354
 -0.987408	  3.686632	  0.152358
 -0.987937	  3.686757	  0.152359
 -0.988468	  3.686890	  0.152367
 -0.989033	  3.687028	  0.152373
 -0.989634	  3.687168	  0.152378
 -0.990274	  3.687328	  0.152381
 -0.990966	  3.687489	  0.152386
 -0.991669	  3.687668	  0.152392
 -0.992417	  3.687840	  0.152392
 -0.993170	  3.688025	  0.152398
 -0.993962	  3.688204	  0.152407
 -0.994762	  3.688396	  0.152414
 -0.995605	  3.688592	  0.152423
 -0.996493	  3.688796	  0.152433
 -0.997421	  3.689013	  0.152435
 -0.998401	  3.689231	  0.152441
 -0.999402	  3.689463	  0.152445
 -1.000429	  3.689695	  0.152457
 -1.001470	  3.689935	  0.152459
 -1.002534	  3.690172	  0.152472
 -1.003622	  3.690421	  0.152469
 -1.004758	  3.690672	  0.152484
 -1.005932	  3.690937	  0.152482
 -1.007159	  3.691197	  0.152495
 -1.008412	  3.691474	  0.152494
 -1.009713	  3.691754	  0.152498
 -1.011042	  3.692030	  0.152506
 -1.012407	  3.692314	  0.152515
 -1.013833	  3.692602	  0.152529
 -1.015309	  3.692899	  0.152540
 -1.016826	  3.693202	  0.152553
 -1.018344	  3.693506	  0.152561
 -1.019861	  3.693802	  0.152570
 -1.021374	  3.694104	  0.152588
 -1.022906	  3.694394	  0.152597
 -1.024457	  3.694690	  0.152611
 -1.026067	  3.694994	  0.152621
 -1.027714	  3.695302	  0.152639
 -1.029383	  3.695618	  0.152654
 -1.031103	  3.695934	  0.152662
 -1.032887	  3.696247	  0.152674
 -1.034705	  3.696570	  0.152683
 -1.036596	  3.696884	  0.152706
 -1.038512	  3.697215	  0.152719
 -1.040454	  3.697531	  0.152744
 -1.042405	  3.697844	  0.152752
 -1.044340	  3.698151	  0.152782
 -1.046278	  3.698451	  0.152804
 -1.048213	  3.698736	  0.152833
 -1.050157	  3.699026	  0.152867
 -1.052150	  3.699319	  0.152891
 -1.054185	  3.699633	  0.152902
 -1.056260	  3.699937	  0.152916
 -1.058439	  3.700252	  0.152914
 -1.060685	  3.700573	  0.152926
 -1.062969	  3.700883	  0.152944
 -1.065272	  3.701170	  0.152962
 -1.067536	  3.701450	  0.152989
 -1.069792	  3.701714	  0.153022
 -1.072028	  3.701984	  0.153042
 -1.074257	  3.702251	  0.153057
 -1.076479	  3.702531	  0.153063
 -1.078761	  3.702793	  0.153073
 -1.081130	  3.703067	  0.153082
 -1.083609	  3.703329	  0.153093
 -1.086146	  3.703582	  0.153117
 -1.088721	  3.703817	  0.153146
 -1.091259	  3.704047	  0.153177
 -1.093777	  3.704271	  0.153203
 -1.096248	  3.704493	  0.153214
 -1.098725	  3.704717	  0.153223
 -1.101178	  3.704930	  0.153237
 -1.103727	  3.705145	  0.153244
 -1.106393	  3.705347	  0.153253
 -1.109130	  3.705525	  0.153292
 -1.111936	  3.705695	  0.153319
 -1.114763	  3.705858	  0.153340
 -1.117589	  3.706014	  0.153368
 -1.120381	  3.706164	  0.153393
 -1.123177	  3.706311	  0.153405
 -1.126039	  3.706465	  0.153407
 -1.128986	  3.706595	  0.153418
 -1.131993	  3.706706	  0.153455
 -1.135076	  3.706809	  0.153476
 -1.138213	  3.706894	  0.153509
 -1.141353	  3.706963	  0.153540
 -1.144524	  3.707023	  0.153558
 -1.147736	  3.707080	  0.153577
 -1.151030	  3.707130	  0.153600
 -1.154426	  3.707151	  0.153624
 -1.157873	  3.707161	  0.153638
 -1.161367	  3.707145	  0.153659
 -1.164826	  3.707103	  0.153710
 -1.168295	  3.707048	  0.153731
 -1.171832	  3.706995	  0.153753
 -1.175411	  3.706916	  0.153781
 -1.179066	  3.706818	  0.153814
 -1.182790	  3.706696	  0.153834
 -1.186539	  3.706555	  0.153861
 -1.190306	  3.706389	  0.153889
 -1.194109	  3.706208	  0.153914
 -1.197985	  3.706000	  0.153944
 -1.201914	  3.705764	  0.153983
 -1.205883	  3.705501	  0.154027
 -1.209876	  3.705208	  0.154054
 -1.213870	  3.704907	  0.154081
 -1.217907	  3.704578	  0.154102
 -1.221977	  3.704221	  0.154137
 -1.226073	  3.703843	  0.154166
 -1.230184	  3.703433	  0.154201
 -1.234282	  3.702998	  0.154235
 -1.238369	  3.702536	  0.154268
 -1.242538	  3.702055	  0.154304
 -1.246754	  3.701541	  0.154336
 -1.251023	  3.700990	  0.154374
 -1.255317	  3.700417	  0.154403
 -1.259605	  3.699808	  0.154433
 -1.263931	  3.699164	  0.154462
 -1.268310	  3.698496	  0.154494
 -1.272712	  3.697783	  0.154542
 -1.277145	  3.697037	  0.154572
 -1.281553	  3.696277	  0.154615
 -1.286002	  3.695476	  0.154644
 -1.290509	  3.694632	  0.154687
 -1.295073	  3.693761	  0.154727
 -1.299637	  3.692858	  0.154754
 -1.304209	  3.691919	  0.154782
 -1.308814	  3.690929	  0.154823
 -1.313464	  3.689902	  0.154866
 -1.318152	  3.688835	  0.154915
 -1.322847	  3.687727	  0.154951
 -1.327533	  3.686590	  0.154992
 -1.332285	  3.685406	  0.155031
 -1.337068	  3.684179	  0.155074
 -1.341891	  3.682921	  0.155126
 -1.346708	  3.681629	  0.155150
 -1.351540	  3.680282	  0.155191
 -1.356424	  3.678880	  0.155235
 -1.361308	  3.677439	  0.155290
 -1.366188	  3.675959	  0.155331
 -1.371054	  3.674445	  0.155377
 -1.375943	  3.672893	  0.155424
 -1.380865	  3.671289	  0.155458
 -1.385803	  3.669658	  0.155513
 -1.390730	  3.667982	  0.155552
 -1.395712	  3.666252	  0.155589
 -1.400709	  3.664460	  0.155630
 -1.405732	  3.662608	  0.155684
 -1.410751	  3.660733	  0.155724
 -1.415793	  3.658791	  0.155761
 -1.420851	  3.656799	  0.155818
 -1.425958	  3.654743	  0.155864
 -1.431060	  3.652666	  0.155905
 -1.436146	  3.650547	  0.155942
 -1.441263	  3.648358	  0.155997
 -1.446421	  3.646110	  0.156035
 -1.451553	  3.643806	  0.156088
 -1.456689	  3.641471	  0.156125
 -1.461832	  3.639047	  0.156192
 -1.467051	  3.636573	  0.156239
 -1.472244	  3.634045	  0.156292
 -1.477451	  3.631481	  0.156340
 -1.482671	  3.628839	  0.156394
 -1.487916	  3.626143	  0.156436
 -1.493134	  3.623385	  0.156492
 -1.498370	  3.620575	  0.156524
 -1.503572	  3.617714	  0.156591
 -1.508814	  3.614788	  0.156646
 -1.513996	  3.611817	  0.156705
 -1.519207	  3.608812	  0.156744
 -1.524423	  3.605725	  0.156807
 -1.529666	  3.602565	  0.156854
 -1.534890	  3.599342	  0.156887
 -1.540142	  3.596047	  0.156943
 -1.545437	  3.592668	  0.156978
 -1.550706	  3.589229	  0.157040
 -1.555963	  3.585729	  0.157085
 -1.561228	  3.582168	  0.157153
 -1.566529	  3.578526	  0.157207
 -1.571736	  3.574839	  0.157271
 -1.576998	  3.571065	  0.157312
 -1.582278	  3.567222	  0.157364
 -1.587525	  3.563313	  0.157436
 -1.592757	  3.559334	  0.157472
 -1.597993	  3.555278	  0.157538
 -1.603233	  3.551167	  0.157596
 -1.608380	  3.547002	  0.157653
 -1.613536	  3.542762	  0.157710
 -1.618703	  3.538470	  0.157755
 -1.623768	  3.534145	  0.157841
 -1.628832	  3.529774	  0.157852
 -1.633816	  3.525348	  0.157928
 -1.638829	  3.520890	  0.157988
 -1.643699	  3.516386	  0.158047
 -1.648582	  3.511805	  0.158091
 -1.653502	  3.507122	  0.158148
 -1.658344	  3.502418	  0.158204
 -1.663184	  3.497631	  0.158234
 -1.667951	  3.492819	  0.158273
 -1.672675	  3.488000	  0.158359
 -1.677282	  3.483157	  0.158380
 -1.681827	  3.478291	  0.158453
 -1.686342	  3.473408	  0.158516
 -1.690728	  3.468542	  0.158580
 -1.695101	  3.463603	  0.158614
 -1.699447	  3.458641	  0.158666
 -1.703706	  3.453665	  0.158742
 -1.707944	  3.448632	  0.158764
 -1.712116	  3.443549	  0.158824
 -1.716251	  3.438448	  0.158899
 -1.720314	  3.433335	  0.158926
 -1.724315	  3.428192	  0.158981
 -1.728280	  3.423042	  0.159030
 -1.732123	  3.417903	  0.159096
 -1.735946	  3.412737	  0.159104
 -1.739681	  3.407568	  0.159166
 -1.743369	  3.402381	  0.159235
 -1.746970	  3.397196	  0.159256
 -1.750521	  3.392009	  0.159312
 -1.754066	  3.386774	  0.159362
 -1.757491	  3.381563	  0.159412
 -1.760878	  3.376318	  0.159428
 -1.764204	  3.371076	  0.159497
 -1.767494	  3.365791	  0.159561
 -1.770676	  3.360540	  0.159593
 -1.773842	  3.355261	  0.159633
 -1.776971	  3.349985	  0.159684
 -1.779994	  3.344701	  0.159746
 -1.782977	  3.339440	  0.159744
 -1.785878	  3.334173	  0.159822
 -1.788775	  3.328869	  0.159848
 -1.791570	  3.323599	  0.159890
 -1.794315	  3.318309	  0.159947
 -1.797011	  3.313039	  0.159969
 -1.799669	  3.307757	  0.160044
 -1.802238	  3.302503	  0.160053
 -1.804778	  3.297249	  0.160093
 -1.807245	  3.292000	  0.160150
 -1.809698	  3.286722	  0.160178
 -1.812041	  3.281507	  0.160229
 -1.814342	  3.276270	  0.160257
 -1.816619	  3.271019	  0.160282
 -1.818817	  3.265799	  0.160356
 -1.820969	  3.260593	  0.160362
 -1.823066	  3.255404	  0.160404
 -1.825129	  3.250195	  0.160452
 -1.827160	  3.245021	  0.160482
 -1.829084	  3.239904	  0.160519
 -1.830981	  3.234782	  0.160533
 -1.832839	  3.229662	  0.160571
 -1.834625	  3.224548	  0.160618
 -1.836384	  3.219491	  0.160634
 -1.838067	  3.214423	  0.160699
 -1.839724	  3.209365	  0.160735
 -1.841347	  3.204304	  0.160771
 -1.842903	  3.199301	  0.160823
 -1.844435	  3.194307	  0.160807
 -1.845904	  3.189330	  0.160847
 -1.847347	  3.184324	  0.160855
 -1.848749	  3.179359	  0.160895
 -1.850063	  3.174461	  0.160944
 -1.851380	  3.169523	  0.160948
 -1.852647	  3.164592	  0.161007
 -1.853893	  3.159654	  0.161037
 -1.855080	  3.154801	  0.161050
 -1.856216	  3.149960	  0.161091
 -1.857326	  3.145120	  0.161106
 -1.858400	  3.140287	  0.161144
 -1.859409	  3.135492	  0.161179
 -1.860398	  3.130746	  0.161189
 -1.861329	  3.126028	  0.161226
 -1.862246	  3.121259	  0.161235
 -1.863146	  3.116518	  0.161265
 -1.863977	  3.111843	  0.161315
 -1.864779	  3.107207	  0.161309
 -1.865552	  3.102582	  0.161354
 -1.866281	  3.097952	  0.161365
 -1.867001	  3.093359	  0.161378
 -1.867646	  3.088837	  0.161428
 -1.868262	  3.084351	  0.161421
 -1.868855	  3.079910	  0.161463
 -1.869420	  3.075459	  0.161487
 -1.869976	  3.071046	  0.161505
 -1.870473	  3.066741	  0.161527
 -1.870936	  3.062468	  0.161517
 -1.871369	  3.058230	  0.161536
 -1.871770	  3.054002	  0.161567
 -1.872162	  3.049789	  0.161570
 -1.872497	  3.045683	  0.161632
 -1.872811	  3.041634	  0.161629
 -1.873109	  3.037626	  0.161647
 -1.873363	  3.033659	  0.161670
 -1.873623	  3.029698	  0.161672
 -1.873848	  3.025821	  0.161702
 -1.874038	  3.022053	  0.161718
 -1.874233	  3.018311	  0.161712
 -1.874362	  3.014611	  0.161759
 -1.874493	  3.010910	  0.161762
 -1.874624	  3.007205	  0.161797
 -1.874712	  3.003574	  0.161794
 -1.874797	  3.000036	  0.161794
 -1.874833	  2.996541	  0.161815
 -1.874875	  2.993052	  0.161807
 -1.874892	  2.989569	  0.161834
 -1.874889	  2.986079	  0.161862
 -1.874888	  2.982627	  0.161859
 -1.874862	  2.979275	  0.161904
 -1.874808	  2.976011	  0.161895
 -1.874767	  2.972769	  0.161917
 -1.874677	  2.969562	  0.161940
 -1.874615	  2.966345	  0.161930
 -1.874523	  2.963146	  0.161965
 -1.874416	  2.959984	  0.161961
 -1.874306	  2.956902	  0.161980
 -1.874153	  2.953890	  0.162008
 -1.874017	  2.950875	  0.161989
 -1.873854	  2.947887	  0.162021
 -1.873669	  2.944898	  0.162018
 -1.873514	  2.941883	  0.162013
 -1.873311	  2.938938	  0.162043
 -1.873128	  2.936066	  0.162035
 -1.872927	  2.933272	  0.162069
 -1.872708	  2.930513	  0.162069
 -1.872498	  2.927763	  0.162074
 -1.872252	  2.925014	  0.162104
 -1.872008	  2.922241	  0.162095
 -1.871766	  2.919476	  0.162102
 -1.871499	  2.916726	  0.162124
 -1.871249	  2.914062	  0.162112
 -1.870975	  2.911505	  0.162146
 -1.870709	  2.908995	  0.162133
 -1.870448	  2.906488	  0.162144
 -1.870148	  2.903994	  0.162162
 -1.869863	  2.901475	  0.162153
 -1.869555	  2.898946	  0.162179
 -1.869239	  2.896433	  0.162177
 -1.868936	  2.893971	  0.162170
 -1.868617	  2.891582	  0.162191
 -1.868310	  2.889279	  0.162169
 -1.867991	  2.887041	  0.162196
 -1.867673	  2.884802	  0.162190
 -1.867350	  2.882548	  0.162189
 -1.867019	  2.880277	  0.162215
 -1.866672	  2.878006	  0.162199
 -1.866350	  2.875748	  0.162218
 -1.866006	  2.873523	  0.162234
 -1.865676	  2.871370	  0.162220
 -1.865327	  2.869325	  0.162254
 -1.865008	  2.867351	  0.162250
 -1.864674	  2.865431	  0.162253
 -1.864324	  2.863516	  0.162288
 -1.864006	  2.861542	  0.162257
 -1.863645	  2.859570	  0.162302
 -1.863286	  2.857560	  0.162275
 -1.862954	  2.855560	  0.162271
 -1.862584	  2.853630	  0.162297
 -1.862238	  2.851770	  0.162280
 -1.861905	  2.850000	  0.162311
 -1.861553	  2.848344	  0.162321
 -1.861253	  2.846748	  0.162323
 -1.860913	  2.845212	  0.162355
 -1.860616	  2.843651	  0.162318
 -1.860296	  2.842088	  0.162334
 -1.859970	  2.840456	  0.162320
 -1.859647	  2.838804	  0.162296
 -1.859311	  2.837149	  0.162318
 -1.858974	  2.835542	  0.162294
 -1.858650	  2.833995	  0.162322
 -1.858304	  2.832554	  0.162334
 -1.858022	  2.831198	  0.162334
 -1.857730	  2.829941	  0.162380
 -1.857457	  2.828727	  0.162359
 -1.857211	  2.827563	  0.162374
 -1.856939	  2.826438	  0.162376
 -1.856714	  2.825290	  0.162345
 -1.856456	  2.824161	  0.162368
 -1.856193	  2.823017	  0.162337
 -1.855939	  2.821881	  0.162346
 -1.855673	  2.820751	  0.162357
 -1.855414	  2.819654	  0.162345
 -1.855158	  2.818611	  0.162384
 -1.854918	  2.817622	  0.162362
 -1.854702	  2.816708	  0.162381
 -1.854484	  2.815862	  0.162384
 -1.854299	  2.815078	  0.162382
 -1.854127	  2.814343	  0.162370
 -1.853959	  2.813649	  0.162375
 -1.853783	  2.812982	  0.162371
 -1.853618	  2.812319	  0.162385
 -1.853458	  2.811676	  0.162381
 -1.853310	  2.811063	  0.162392
 -1.853165	  2.810482	  0.162390
 -1.853028	  2.809945	  0.162389
 -1.852892	  2.809447	  0.162390
 -1.852778	  2.808974	  0.162392
 -1.852671	  2.808528	  0.162392
 -1.852557	  2.808107	  0.162391
 -1.852453	  2.807699	  0.162395
 -1.852355	  2.807309	  0.162399
 -1.852260	  2.806929	  0.162400
 -1.852169	  2.806573	  0.162402
 -1.852076	  2.806245	  0.162404
 -1.851991	  2.805939	  0.162404
 -1.851918	  2.805650	  0.162403
 -1.851853	  2.805383	  0.162401
 -1.851788	  2.805128	  0.162403
 -1.851723	  2.804881	  0.162402
 -1.851656	  2.804639	  0.162412
 -1.851595	  2.804407	  0.162405
 -1.851540	  2.804185	  0.162408
 -1.851488	  2.803980	  0.162405
 -1.851444	  2.803795	  0.162408
 -1.851403	  2.803629	  0.162404
 -1.851363	  2.803474	  0.162405
 -1.851327	  2.803330	  0.162405
 -1.851291	  2.803194	  0.162408
 -1.851253	  2.803063	  0.162412
 -1.851219	  2.802940	  0.162410
 -1.851184	  2.802821	  0.162413
 -1.851154	  2.802703	  0.162411
 -1.851123	  2.802589	  0.162408
 -1.851096	  2.802484	  0.162409
 -1.851065	  2.802380	  0.162413
 -1.851044	  2.802287	  0.162414
 -1.851018	  2.802196	  0.162417
 -1.850999	  2.802112	  0.162413
 -1.850978	  2.802039	  0.162416
 -1.850959	  2.801961	  0.162412
 -1.850946	  2.801895	  0.162419
 -1.850926	  2.801823	  0.162415
 -1.850913	  2.801765	  0.162417
 -1.850896	  2.801708	  0.162414
 -1.850880	  2.801650	  0.162420
 -1.850869	  2.801606	  0.162421
 -1.850854	  2.801555	  0.162419
 -1.850851	  2.801522	  0.162418
 -1.850838	  2.801481	  0.162421
 -1.850838	  2.801469	  0.162418
 -1.850824	  2.801434	  0.162419
 -1.850830	  2.801430	  0.162418
 -1.850819	  2.801416	  0.162421
 -1.850823	  2.801405	  0.162413
 -1.850812	  2.801392	  0.162420
 -1.850809	  2.801384	  0.162425
 -1.850807	  2.801365	  0.162420
 -1.850803	  2.801338	  0.162420
 -1.850794	  2.801312	  0.162422
 -1.850791	  2.801298	  0.162417
 -1.850781	  2.801267	  0.162417
 -1.850782	  2.801253	  0.162423
 -1.850777	  2.801246	  0.162421
 -1.850777	  2.801243	  0.162419
 -1.850772	  2.801242	  0.162418
 -1.850769	  2.801227	  0.162423
 -1.850766	  2.801212	  0.162421
 -1.850763	  2.801204	  0.162418
 -1.850757	  2.801181	  0.162418
 -1.850756	  2.801170	  0.162423
 -1.850745	  2.801150	  0.162419
 -1.850749	  2.801142	  0.162418
 -1.850744	  2.801136	  0.162420
 -1.850741	  2.801120	  0.162419
 -1.850738	  2.801114	  0.162420
 -1.850738	  2.801112	  0.162420
 -1.850734	  2.801099	  0.162419
 -1.850736	  2.801090	  0.162416
 -1.850724	  2.801069	  0.162419
 -1.850727	  2.801059	  0.162417
 -1.850719	  2.801053	  0.162420
 -1.850720	  2.801044	  0.162414
 -1.850722	  2.801050	  0.162418
 -1.850718	  2.801048	  0.162414
 -1.850718	  2.801045	  0.162413
 -1.850722	  2.801048	  0.162413
 -1.850715	  2.801043	  0.162411
 -1.850719	  2.801038	  0.162405
 -1.850713	  2.801028	  0.162404
 -1.850715	  2.801021	  0.162403
 -1.850711	  2.801019	  0.162400
 -1.850710	  2.801014	  0.162399
 -1.850710	  2.801009	  0.162397
 -1.850713	  2.801014	  0.162397
 -1.850706	  2.801007	  0.162395
 -1.850713	  2.801017	  0.162394
