    Joint0	    Joint1	    Joint2	    Joint3	    Joint4	    Joint5	
 -1.746474	 -0.929467	  0.533800	 -1.198020	  1.602339	  0.383576	
 -1.746054	 -0.929516	  0.533823	 -1.198008	  1.602315	  0.383204	
 -1.745683	 -0.929480	  0.533812	 -1.198008	  1.602351	  0.382881	
 -1.745360	 -0.929455	  0.533775	 -1.198020	  1.602351	  0.382545	
 -1.744989	 -0.929480	  0.533812	 -1.198045	  1.602339	  0.382233	
 -1.744689	 -0.929492	  0.533812	 -1.198020	  1.602327	  0.381957	
 -1.744366	 -0.929516	  0.533812	 -1.198045	  1.602351	  0.381741	
 -1.744091	 -0.929455	  0.533800	 -1.197973	  1.602375	  0.381466	
 -1.743862	 -0.929455	  0.533775	 -1.198008	  1.602339	  0.381214	
 -1.743599	 -0.929480	  0.533812	 -1.198008	  1.602339	  0.380962	
 -1.743360	 -0.929455	  0.533800	 -1.198008	  1.602327	  0.380734	
 -1.743168	 -0.929492	  0.533812	 -1.198020	  1.602363	  0.380483	
 -1.742929	 -0.929480	  0.533812	 -1.197996	  1.602339	  0.380303	
 -1.742761	 -0.929504	  0.533788	 -1.198033	  1.602375	  0.380135	
 -1.742593	 -0.929480	  0.533788	 -1.198008	  1.602303	  0.380003	
 -1.742390	 -0.929480	  0.533812	 -1.198020	  1.602339	  0.379823	
 -1.742198	 -0.929480	  0.533823	 -1.197996	  1.602375	  0.379631	
 -1.742066	 -0.929443	  0.533800	 -1.198020	  1.602363	  0.379475	
 -1.741958	 -0.929492	  0.533847	 -1.198008	  1.602315	  0.379355	
 -1.741803	 -0.929467	  0.533812	 -1.198008	  1.602351	  0.379248	
 -1.741659	 -0.929504	  0.533823	 -1.198020	  1.602351	  0.379068	
 -1.741539	 -0.929480	  0.533823	 -1.198020	  1.602339	  0.379068	
 -1.741419	 -0.929492	  0.533800	 -1.198033	  1.602351	  0.378912	
 -1.741276	 -0.929480	  0.533800	 -1.198020	  1.602327	  0.378900	
 -1.741180	 -0.929492	  0.533812	 -1.198045	  1.602339	  0.378804	
 -1.741132	 -0.929492	  0.533812	 -1.197985	  1.602375	  0.378708	
 -1.741000	 -0.929492	  0.533812	 -1.198020	  1.602351	  0.378720	
 -1.740928	 -0.929480	  0.533823	 -1.198008	  1.602339	  0.378588	
 -1.740821	 -0.929480	  0.533800	 -1.198020	  1.602339	  0.378588	
 -1.740773	 -0.929480	  0.533812	 -1.198008	  1.602351	  0.378576	
 -1.740689	 -0.929516	  0.533800	 -1.198020	  1.602351	  0.378456	
 -1.740617	 -0.929480	  0.533788	 -1.198020	  1.602363	  0.378492	
 -1.740617	 -0.929504	  0.533788	 -1.198008	  1.602327	  0.378336	
 -1.740569	 -0.929455	  0.533812	 -1.198020	  1.602363	  0.378372	
 -1.740497	 -0.929492	  0.533835	 -1.198020	  1.602375	  0.378288	
 -1.740497	 -0.929480	  0.533812	 -1.197985	  1.602351	  0.378240	
 -1.740449	 -0.929467	  0.533812	 -1.198008	  1.602327	  0.378217	
 -1.740413	 -0.929528	  0.533823	 -1.198033	  1.602363	  0.378049	
 -1.740389	 -0.929480	  0.533823	 -1.198008	  1.602339	  0.378133	
 -1.740377	 -0.929480	  0.533812	 -1.198033	  1.602339	  0.377989	
 -1.740329	 -0.929455	  0.533788	 -1.197961	  1.602339	  0.377953	
 -1.740305	 -0.929480	  0.533812	 -1.198020	  1.602339	  0.378025	
 -1.740317	 -0.929492	  0.533800	 -1.198020	  1.602339	  0.377845	
 -1.740269	 -0.929480	  0.533800	 -1.198020	  1.602351	  0.378013	
 -1.740234	 -0.929480	  0.533812	 -1.198020	  1.602339	  0.377821	
 -1.740234	 -0.929467	  0.533800	 -1.198008	  1.602339	  0.377797	
 -1.740150	 -0.929480	  0.533800	 -1.198020	  1.602363	  0.377845	
 -1.740186	 -0.929480	  0.533788	 -1.198020	  1.602303	  0.377665	
 -1.740102	 -0.929480	  0.533812	 -1.197985	  1.602375	  0.377797	
 -1.740114	 -0.929467	  0.533812	 -1.197996	  1.602375	  0.377677	
 -1.740090	 -0.929467	  0.533812	 -1.198008	  1.602363	  0.377629	
 -1.740102	 -0.929492	  0.533835	 -1.197985	  1.602339	  0.377713	
 -1.740078	 -0.929516	  0.533835	 -1.198033	  1.602363	  0.377557	
 -1.740066	 -0.929467	  0.533812	 -1.197996	  1.602375	  0.377677	
 -1.740030	 -0.929480	  0.533823	 -1.198045	  1.602375	  0.377629	
 -1.740006	 -0.929492	  0.533812	 -1.198008	  1.602327	  0.377521	
 -1.740030	 -0.929504	  0.533788	 -1.198020	  1.602327	  0.377689	
 -1.739982	 -0.929480	  0.533823	 -1.198033	  1.602327	  0.377473	
 -1.740018	 -0.929467	  0.533812	 -1.197996	  1.602363	  0.377569	
 -1.739982	 -0.929480	  0.533788	 -1.198008	  1.602375	  0.377557	
 -1.739958	 -0.929516	  0.533812	 -1.198008	  1.602339	  0.377401	
 -1.739922	 -0.929467	  0.533800	 -1.198045	  1.602327	  0.377629	
 -1.739934	 -0.929467	  0.533812	 -1.198020	  1.602351	  0.377473	
 -1.739946	 -0.929492	  0.533812	 -1.198020	  1.602363	  0.377449	
 -1.739910	 -0.929480	  0.533800	 -1.198033	  1.602375	  0.377569	
 -1.739887	 -0.929492	  0.533812	 -1.197996	  1.602339	  0.377425	
 -1.739887	 -0.929492	  0.533812	 -1.197973	  1.602351	  0.377533	
 -1.739875	 -0.929455	  0.533800	 -1.198033	  1.602327	  0.377497	
 -1.739875	 -0.929504	  0.533812	 -1.198008	  1.602363	  0.377401	
 -1.739863	 -0.929492	  0.533812	 -1.198020	  1.602375	  0.377497	
 -1.739838	 -0.929467	  0.533812	 -1.197996	  1.602363	  0.377401	
 -1.739827	 -0.929455	  0.533812	 -1.198033	  1.602327	  0.377425	
 -1.739838	 -0.929480	  0.533812	 -1.198020	  1.602387	  0.377521	
 -1.739838	 -0.929480	  0.533800	 -1.198020	  1.602363	  0.377365	
 -1.739815	 -0.929480	  0.533812	 -1.197985	  1.602339	  0.377473	
 -1.739827	 -0.929492	  0.533823	 -1.197961	  1.602351	  0.377353	
 -1.739803	 -0.929504	  0.533835	 -1.197985	  1.602339	  0.377353	
 -1.739803	 -0.929480	  0.533812	 -1.198020	  1.602327	  0.377449	
 -1.739827	 -0.929443	  0.533800	 -1.197985	  1.602339	  0.377281	
 -1.739791	 -0.929480	  0.533812	 -1.197996	  1.602351	  0.377425	
 -1.739803	 -0.929480	  0.533800	 -1.198020	  1.602339	  0.377377	
 -1.739815	 -0.929492	  0.533823	 -1.197996	  1.602339	  0.377281	
 -1.739766	 -0.929492	  0.533812	 -1.197961	  1.602363	  0.377389	
 -1.739779	 -0.929455	  0.533823	 -1.198033	  1.602351	  0.377281	
 -1.739731	 -0.929504	  0.533800	 -1.198057	  1.602327	  0.377305	
 -1.739766	 -0.929492	  0.533812	 -1.198045	  1.602375	  0.377329	
 -1.739766	 -0.929455	  0.533812	 -1.198033	  1.602339	  0.377365	
 -1.739755	 -0.929455	  0.533812	 -1.198008	  1.602351	  0.377329	
 -1.739719	 -0.929492	  0.533788	 -1.198008	  1.602351	  0.377329	
 -1.739766	 -0.929455	  0.533800	 -1.198033	  1.602363	  0.377317	
 -1.739755	 -0.929480	  0.533788	 -1.198080	  1.602351	  0.377341	
 -1.739766	 -0.929504	  0.533800	 -1.198045	  1.602363	  0.377317	
 -1.739791	 -0.929480	  0.533823	 -1.198008	  1.602375	  0.377341	
 -1.739766	 -0.929467	  0.533823	 -1.198045	  1.602375	  0.377305	
 -1.739755	 -0.929492	  0.533812	 -1.197985	  1.602351	  0.377353	
 -1.739707	 -0.929516	  0.533835	 -1.198008	  1.602351	  0.377329	
 -1.739755	 -0.929443	  0.533812	 -1.198008	  1.602375	  0.377305	
 -1.739755	 -0.929504	  0.533812	 -1.198033	  1.602375	  0.377281	
 -1.739755	 -0.929480	  0.533800	 -1.198008	  1.602339	  0.377329	
 -1.739766	 -0.929504	  0.533812	 -1.198033	  1.602351	  0.377281	
 -1.739779	 -0.929443	  0.533823	 -1.198033	  1.602375	  0.377329	
 -1.739719	 -0.929504	  0.533788	 -1.198020	  1.602327	  0.377305	
 -1.739731	 -0.929504	  0.533835	 -1.198008	  1.602363	  0.377305	
 -1.739766	 -0.929480	  0.533812	 -1.198033	  1.602363	  0.377341	
 -1.739743	 -0.929467	  0.533823	 -1.198033	  1.602375	  0.377341	
 -1.739743	 -0.929504	  0.533812	 -1.198057	  1.602351	  0.377317	
 -1.739707	 -0.929492	  0.533823	 -1.198057	  1.602363	  0.377329	
 -1.739731	 -0.929467	  0.533788	 -1.197996	  1.602315	  0.377305	
 -1.739707	 -0.929455	  0.533800	 -1.198033	  1.602363	  0.377305	
 -1.739695	 -0.929455	  0.533788	 -1.198033	  1.602351	  0.377257	
 -1.739587	 -0.929504	  0.533812	 -1.198020	  1.602363	  0.377197	
 -1.739527	 -0.929492	  0.533835	 -1.197996	  1.602339	  0.377197	
 -1.739431	 -0.929480	  0.533823	 -1.198057	  1.602339	  0.377053	
 -1.739299	 -0.929455	  0.533812	 -1.198033	  1.602339	  0.377041	
 -1.739168	 -0.929467	  0.533800	 -1.198008	  1.602363	  0.376969	
 -1.739036	 -0.929492	  0.533812	 -1.198045	  1.602387	  0.376766	
 -1.738880	 -0.929455	  0.533800	 -1.197985	  1.602351	  0.376742	
 -1.738725	 -0.929492	  0.533835	 -1.198020	  1.602339	  0.376514	
 -1.738545	 -0.929455	  0.533823	 -1.198020	  1.602315	  0.376418	
 -1.738305	 -0.929492	  0.533812	 -1.198033	  1.602387	  0.376130	
 -1.738089	 -0.929504	  0.533823	 -1.198033	  1.602351	  0.375890	
 -1.737826	 -0.929516	  0.533835	 -1.198008	  1.602363	  0.375614	
 -1.737562	 -0.929467	  0.533835	 -1.198033	  1.602339	  0.375303	
 -1.737240	 -0.929467	  0.533847	 -1.198033	  1.602327	  0.374979	
 -1.736880	 -0.929467	  0.533812	 -1.198020	  1.602363	  0.374643	
 -1.736497	 -0.929455	  0.533823	 -1.197996	  1.602327	  0.374212	
 -1.736041	 -0.929480	  0.533812	 -1.198020	  1.602351	  0.373745	
 -1.735598	 -0.929480	  0.533812	 -1.198020	  1.602351	  0.373264	
 -1.735083	 -0.929492	  0.533800	 -1.198033	  1.602351	  0.372761	
 -1.734557	 -0.929480	  0.533835	 -1.198008	  1.602363	  0.372197	
 -1.733981	 -0.929467	  0.533812	 -1.198020	  1.602351	  0.371646	
 -1.733346	 -0.929467	  0.533800	 -1.197985	  1.602363	  0.370998	
 -1.732736	 -0.929480	  0.533812	 -1.198020	  1.602315	  0.370327	
 -1.732017	 -0.929492	  0.533812	 -1.198033	  1.602375	  0.369608	
 -1.731310	 -0.929504	  0.533812	 -1.198008	  1.602375	  0.368816	
 -1.730543	 -0.929467	  0.533812	 -1.198033	  1.602363	  0.368013	
 -1.729778	 -0.929492	  0.533812	 -1.198008	  1.602339	  0.367186	
 -1.728927	 -0.929480	  0.533835	 -1.197985	  1.602375	  0.366263	
 -1.728053	 -0.929492	  0.533823	 -1.198020	  1.602339	  0.365351	
 -1.727107	 -0.929455	  0.533788	 -1.198020	  1.602399	  0.364392	
 -1.726100	 -0.929467	  0.533812	 -1.197996	  1.602339	  0.363349	
 -1.725058	 -0.929480	  0.533812	 -1.198008	  1.602375	  0.362294	
 -1.724005	 -0.929467	  0.533812	 -1.198033	  1.602351	  0.361203	
 -1.722879	 -0.929504	  0.533800	 -1.198033	  1.602351	  0.360100	
 -1.721717	 -0.929480	  0.533823	 -1.197996	  1.602363	  0.358865	
 -1.720531	 -0.929467	  0.533812	 -1.198057	  1.602387	  0.357642	
 -1.719321	 -0.929492	  0.533835	 -1.198057	  1.602375	  0.356359	
 -1.718004	 -0.929480	  0.533812	 -1.198020	  1.602327	  0.354993	
 -1.716746	 -0.929455	  0.533812	 -1.197996	  1.602375	  0.353614	
 -1.715369	 -0.929480	  0.533823	 -1.197973	  1.602375	  0.352187	
 -1.714003	 -0.929504	  0.533800	 -1.198020	  1.602363	  0.350712	
 -1.712530	 -0.929455	  0.533812	 -1.198045	  1.602363	  0.349201	
 -1.711009	 -0.929504	  0.533812	 -1.198008	  1.602339	  0.347607	
 -1.709416	 -0.929504	  0.533812	 -1.198057	  1.602363	  0.346096	
 -1.707787	 -0.929480	  0.533812	 -1.198045	  1.602387	  0.344405	
 -1.706147	 -0.929467	  0.533812	 -1.198045	  1.602363	  0.342715	
 -1.704362	 -0.929504	  0.533812	 -1.198033	  1.602363	  0.340977	
 -1.702614	 -0.929480	  0.533812	 -1.198045	  1.602339	  0.339166	
 -1.700769	 -0.929480	  0.533823	 -1.198020	  1.602375	  0.337236	
 -1.698901	 -0.929480	  0.533835	 -1.198033	  1.602375	  0.335329	
 -1.697069	 -0.929455	  0.533800	 -1.198008	  1.602339	  0.333339	
 -1.695128	 -0.929455	  0.533823	 -1.198008	  1.602327	  0.331325	
 -1.693200	 -0.929467	  0.533800	 -1.198008	  1.602375	  0.329334	
 -1.691259	 -0.929467	  0.533800	 -1.198057	  1.602351	  0.327344	
 -1.689236	 -0.929504	  0.533823	 -1.198057	  1.602375	  0.325234	
 -1.687223	 -0.929480	  0.533812	 -1.198020	  1.602351	  0.323112	
 -1.685115	 -0.929492	  0.533847	 -1.198020	  1.602363	  0.320942	
 -1.682984	 -0.929467	  0.533812	 -1.198020	  1.602387	  0.318808	
 -1.680888	 -0.929467	  0.533812	 -1.197996	  1.602351	  0.316554	
 -1.678648	 -0.929467	  0.533823	 -1.197996	  1.602375	  0.314264	
 -1.676361	 -0.929504	  0.533812	 -1.198020	  1.602399	  0.311986	
 -1.673990	 -0.929492	  0.533823	 -1.198020	  1.602351	  0.309576	
 -1.671582	 -0.929480	  0.533812	 -1.198033	  1.602375	  0.307106	
 -1.669115	 -0.929443	  0.533812	 -1.198008	  1.602375	  0.304648	
 -1.666660	 -0.929467	  0.533835	 -1.198020	  1.602387	  0.302011	
 -1.664061	 -0.929480	  0.533823	 -1.198020	  1.602375	  0.299505	
 -1.661821	 -0.929467	  0.533812	 -1.198008	  1.602315	  0.296843	
 -1.659127	 -0.929480	  0.533812	 -1.198020	  1.602339	  0.294254	
 -1.656528	 -0.929467	  0.533812	 -1.198020	  1.602339	  0.291484	
 -1.654001	 -0.929480	  0.533812	 -1.198008	  1.602375	  0.288739	
 -1.651438	 -0.929504	  0.533812	 -1.197996	  1.602339	  0.285969	
 -1.648827	 -0.929504	  0.533800	 -1.198020	  1.602375	  0.283151	
 -1.646157	 -0.929467	  0.533812	 -1.197985	  1.602375	  0.280454	
 -1.643366	 -0.929455	  0.533823	 -1.198057	  1.602363	  0.277552	
 -1.640588	 -0.929467	  0.533823	 -1.198020	  1.602411	  0.274639	
 -1.637630	 -0.929480	  0.533835	 -1.198045	  1.602399	  0.271666	
 -1.634743	 -0.929467	  0.533812	 -1.198020	  1.602339	  0.268656	
 -1.631726	 -0.929455	  0.533823	 -1.198008	  1.602387	  0.265731	
 -1.628732	 -0.929504	  0.533800	 -1.197996	  1.602363	  0.262746	
 -1.625726	 -0.929480	  0.533800	 -1.198020	  1.602315	  0.259677	
 -1.622780	 -0.929504	  0.533812	 -1.197996	  1.602339	  0.256631	
 -1.619810	 -0.929492	  0.533812	 -1.198020	  1.602363	  0.253490	
 -1.616864	 -0.929492	  0.533812	 -1.198045	  1.602363	  0.250301	
 -1.613786	 -0.929467	  0.533812	 -1.198057	  1.602387	  0.247148	
 -1.610769	 -0.929480	  0.533835	 -1.198033	  1.602363	  0.243827	
 -1.607571	 -0.929480	  0.533823	 -1.197996	  1.602363	  0.240578	
 -1.604373	 -0.929455	  0.533847	 -1.198033	  1.602399	  0.237209	
 -1.601116	 -0.929455	  0.533835	 -1.198020	  1.602375	  0.233936	
 -1.597775	 -0.929480	  0.533812	 -1.198008	  1.602375	  0.230639	
 -1.594482	 -0.929467	  0.533847	 -1.198033	  1.602351	  0.227210	
 -1.591165	 -0.929480	  0.533812	 -1.197985	  1.602315	  0.223710	
 -1.587824	 -0.929480	  0.533812	 -1.198020	  1.602327	  0.220269	
 -1.584459	 -0.929480	  0.533823	 -1.198033	  1.602351	  0.216720	
 -1.581022	 -0.929419	  0.533835	 -1.198020	  1.602387	  0.213148	
 -1.577537	 -0.929455	  0.533835	 -1.198033	  1.602399	  0.209431	
 -1.574004	 -0.929492	  0.533823	 -1.198020	  1.602387	  0.205691	
 -1.570376	 -0.929467	  0.533800	 -1.198033	  1.602459	  0.201998	
 -1.566628	 -0.929467	  0.533847	 -1.198008	  1.602387	  0.198306	
 -1.562880	 -0.929443	  0.533835	 -1.198057	  1.602339	  0.194517	
 -1.559060	 -0.929480	  0.533847	 -1.197996	  1.602375	  0.190681	
 -1.555252	 -0.929455	  0.533823	 -1.198045	  1.602363	  0.186796	
 -1.551336	 -0.929492	  0.533847	 -1.198020	  1.602327	  0.182744	
 -1.547408	 -0.929516	  0.533812	 -1.198033	  1.602363	  0.178596	
 -1.543385	 -0.929480	  0.533859	 -1.198008	  1.602423	  0.174304	
 -1.539337	 -0.929467	  0.533835	 -1.197996	  1.602423	  0.170061	
 -1.535194	 -0.929467	  0.533823	 -1.198020	  1.602399	  0.165721	
 -1.530956	 -0.929455	  0.533812	 -1.198045	  1.602399	  0.161357	
 -1.526705	 -0.929467	  0.533859	 -1.198057	  1.602375	  0.156957	
 -1.522382	 -0.929492	  0.533823	 -1.198033	  1.602363	  0.152497	
 -1.517880	 -0.929480	  0.533823	 -1.198045	  1.602387	  0.147942	
 -1.513294	 -0.929504	  0.533835	 -1.197973	  1.602399	  0.143243	
 -1.508672	 -0.929443	  0.533812	 -1.198033	  1.602327	  0.138579	
 -1.504133	 -0.929431	  0.533835	 -1.198008	  1.602387	  0.133844	
 -1.499500	 -0.929480	  0.533847	 -1.197996	  1.602399	  0.129072	
 -1.494794	 -0.929443	  0.533847	 -1.198008	  1.602363	  0.124241	
 -1.490148	 -0.929480	  0.533800	 -1.198008	  1.602351	  0.119338	
 -1.485263	 -0.929467	  0.533835	 -1.198033	  1.602363	  0.114255	
 -1.480270	 -0.929480	  0.533859	 -1.198033	  1.602375	  0.109076	
 -1.475313	 -0.929455	  0.533812	 -1.198033	  1.602435	  0.103885	
 -1.470248	 -0.929480	  0.533823	 -1.198020	  1.602387	  0.098610	
 -1.465183	 -0.929431	  0.533835	 -1.198020	  1.602303	  0.093432	
 -1.460107	 -0.929480	  0.533835	 -1.198020	  1.602339	  0.088241	
 -1.454898	 -0.929455	  0.533835	 -1.198020	  1.602375	  0.082786	
 -1.449618	 -0.929443	  0.533812	 -1.198020	  1.602351	  0.077308	
 -1.444397	 -0.929455	  0.533835	 -1.198020	  1.602387	  0.071865	
 -1.439105	 -0.929467	  0.533835	 -1.198008	  1.602363	  0.066459	
 -1.433705	 -0.929455	  0.533859	 -1.198020	  1.602375	  0.060969	
 -1.428342	 -0.929455	  0.533823	 -1.198033	  1.602339	  0.055502	
 -1.422834	 -0.929480	  0.533835	 -1.198068	  1.602363	  0.049664	
 -1.417243	 -0.929480	  0.533835	 -1.198033	  1.602411	  0.043922	
 -1.411664	 -0.929431	  0.533823	 -1.198008	  1.602435	  0.038120	
 -1.406048	 -0.929455	  0.533871	 -1.198020	  1.602375	  0.032354	
 -1.400517	 -0.929492	  0.533835	 -1.198020	  1.602351	  0.026564	
 -1.394758	 -0.929492	  0.533859	 -1.198068	  1.602351	  0.020606	
 -1.388940	 -0.929467	  0.533835	 -1.198045	  1.602363	  0.014804	
 -1.383121	 -0.929467	  0.533823	 -1.198020	  1.602315	  0.008871	
 -1.377290	 -0.929467	  0.533835	 -1.198057	  1.602375	  0.002805	
 -1.371412	 -0.929455	  0.533847	 -1.198045	  1.602375	 -0.003140	
 -1.365498	 -0.929455	  0.533812	 -1.198045	  1.602363	 -0.009410	
 -1.359464	 -0.929431	  0.533847	 -1.198104	  1.602339	 -0.015715	
 -1.353346	 -0.929480	  0.533847	 -1.198033	  1.602375	 -0.021876	
 -1.347229	 -0.929480	  0.533835	 -1.198080	  1.602363	 -0.028313	
 -1.341099	 -0.929467	  0.533823	 -1.198057	  1.602399	 -0.034655	
 -1.334981	 -0.929455	  0.533847	 -1.198080	  1.602327	 -0.041104	
 -1.328672	 -0.929455	  0.533823	 -1.198092	  1.602327	 -0.047553	
 -1.322279	 -0.929431	  0.533847	 -1.198080	  1.602435	 -0.053870	
 -1.315982	 -0.929455	  0.533835	 -1.198104	  1.602351	 -0.060475	
 -1.309637	 -0.929492	  0.533823	 -1.198057	  1.602339	 -0.066995	
 -1.303280	 -0.929467	  0.533812	 -1.198033	  1.602339	 -0.073720	
 -1.296744	 -0.929480	  0.533812	 -1.198068	  1.602351	 -0.080540	
 -1.290184	 -0.929455	  0.533847	 -1.198057	  1.602315	 -0.087337	
 -1.283624	 -0.929467	  0.533884	 -1.198117	  1.602411	 -0.094037	
 -1.277015	 -0.929455	  0.533847	 -1.198068	  1.602351	 -0.100822	
 -1.270372	 -0.929455	  0.533835	 -1.198092	  1.602363	 -0.107797	
 -1.263584	 -0.929467	  0.533835	 -1.198068	  1.602375	 -0.114654	
 -1.256856	 -0.929467	  0.533859	 -1.198104	  1.602351	 -0.121654	
 -1.250069	 -0.929467	  0.533812	 -1.198092	  1.602375	 -0.128462	
 -1.243305	 -0.929455	  0.533823	 -1.198068	  1.602363	 -0.135546	
 -1.236506	 -0.929480	  0.533859	 -1.198057	  1.602387	 -0.142762	
 -1.229479	 -0.929467	  0.533847	 -1.198080	  1.602387	 -0.150133	
 -1.222512	 -0.929455	  0.533835	 -1.198057	  1.602387	 -0.157241	
 -1.215486	 -0.929455	  0.533847	 -1.198104	  1.602375	 -0.164433	
 -1.208507	 -0.929443	  0.533847	 -1.198092	  1.602351	 -0.171804	
 -1.201324	 -0.929455	  0.533847	 -1.198092	  1.602375	 -0.179044	
 -1.194106	 -0.929480	  0.533895	 -1.198057	  1.602387	 -0.186451	
 -1.186936	 -0.929455	  0.533884	 -1.198117	  1.602351	 -0.193846	
 -1.179706	 -0.929480	  0.533871	 -1.198104	  1.602375	 -0.201313	
 -1.172381	 -0.929467	  0.533823	 -1.198080	  1.602339	 -0.208984	
 -1.164911	 -0.929431	  0.533859	 -1.198045	  1.602399	 -0.216739	
 -1.157586	 -0.929443	  0.533871	 -1.198104	  1.602387	 -0.224230	
 -1.150224	 -0.929480	  0.533859	 -1.198057	  1.602423	 -0.232033	
 -1.142743	 -0.929443	  0.533847	 -1.198104	  1.602375	 -0.239511	
 -1.135095	 -0.929492	  0.533884	 -1.198117	  1.602423	 -0.247182	
 -1.128463	 -0.929480	  0.533895	 -1.198117	  1.602399	 -0.255044	
 -1.120372	 -0.929467	  0.533871	 -1.198080	  1.602351	 -0.263243	
 -1.112807	 -0.929455	  0.533847	 -1.198068	  1.602339	 -0.271128	
 -1.105039	 -0.929467	  0.533895	 -1.198117	  1.602399	 -0.279063	
 -1.097246	 -0.929455	  0.533895	 -1.198104	  1.602351	 -0.286973	
 -1.089563	 -0.929455	  0.533907	 -1.198117	  1.602387	 -0.295231	
 -1.081795	 -0.929431	  0.533919	 -1.198104	  1.602387	 -0.303105	
 -1.073775	 -0.929443	  0.533907	 -1.198152	  1.602423	 -0.311326	
 -1.065863	 -0.929443	  0.533895	 -1.198080	  1.602315	 -0.319500	
 -1.057928	 -0.929455	  0.533895	 -1.198117	  1.602387	 -0.327854	
 -1.049980	 -0.929455	  0.533919	 -1.198104	  1.602387	 -0.336243	
 -1.041745	 -0.929492	  0.533907	 -1.198140	  1.602423	 -0.344536	
 -1.033595	 -0.929419	  0.533895	 -1.198117	  1.602375	 -0.352938	
 -1.025492	 -0.929492	  0.533907	 -1.198092	  1.602387	 -0.361542	
 -1.017305	 -0.929480	  0.533907	 -1.198117	  1.602351	 -0.369883	
 -1.008879	 -0.929443	  0.533919	 -1.198164	  1.602399	 -0.378393	
 -1.000561	 -0.929455	  0.533931	 -1.198128	  1.602435	 -0.387201	
 -0.992279	 -0.929492	  0.533907	 -1.198092	  1.602399	 -0.395758	
 -0.983817	 -0.929455	  0.533884	 -1.198117	  1.602351	 -0.404590	
 -0.975211	 -0.929504	  0.533943	 -1.198092	  1.602387	 -0.413266	
 -0.966702	 -0.929467	  0.533907	 -1.198117	  1.602411	 -0.422050	
 -0.958312	 -0.929504	  0.533919	 -1.198104	  1.602351	 -0.430811	
 -0.949719	 -0.929431	  0.533895	 -1.198140	  1.602399	 -0.439643	
 -0.941066	 -0.929480	  0.533943	 -1.198068	  1.602375	 -0.448487	
 -0.932508	 -0.929480	  0.533943	 -1.198117	  1.602387	 -0.457535	
 -0.923964	 -0.929431	  0.533895	 -1.198128	  1.602399	 -0.466595	
 -0.915167	 -0.929480	  0.533943	 -1.198152	  1.602423	 -0.475331	
 -0.906526	 -0.929455	  0.533955	 -1.198117	  1.602399	 -0.484498	
 -0.897885	 -0.929480	  0.533931	 -1.198104	  1.602375	 -0.493270	
 -0.889196	 -0.929480	  0.533931	 -1.198140	  1.602375	 -0.502305	
 -0.880460	 -0.929504	  0.533967	 -1.198128	  1.602411	 -0.511173	
 -0.871831	 -0.929467	  0.533955	 -1.198117	  1.602435	 -0.520196	
 -0.863310	 -0.929492	  0.533979	 -1.198128	  1.602351	 -0.529315	
 -0.854549	 -0.929480	  0.533943	 -1.198152	  1.602387	 -0.538111	
 -0.845885	 -0.929480	  0.533979	 -1.198104	  1.602339	 -0.547242	
 -0.837244	 -0.929480	  0.533967	 -1.198152	  1.602411	 -0.556085	
 -0.828627	 -0.929480	  0.533931	 -1.198140	  1.602375	 -0.565121	
 -0.819831	 -0.929492	  0.533955	 -1.198152	  1.602411	 -0.573808	
 -0.811322	 -0.929492	  0.533955	 -1.198092	  1.602411	 -0.582963	
 -0.802837	 -0.929480	  0.533967	 -1.198068	  1.602375	 -0.591782	
 -0.794280	 -0.929492	  0.533943	 -1.198176	  1.602411	 -0.600626	
 -0.785616	 -0.929492	  0.533979	 -1.198104	  1.602411	 -0.609481	
 -0.777119	 -0.929528	  0.533979	 -1.198117	  1.602423	 -0.618168	
 -0.768694	 -0.929480	  0.533967	 -1.198164	  1.602375	 -0.626999	
 -0.760149	 -0.929467	  0.533967	 -1.198140	  1.602375	 -0.635578	
 -0.751629	 -0.929492	  0.533979	 -1.198128	  1.602339	 -0.644625	
 -0.743299	 -0.929480	  0.533991	 -1.198128	  1.602375	 -0.653456	
 -0.735006	 -0.929480	  0.533943	 -1.198140	  1.602363	 -0.662143	
 -0.726533	 -0.929504	  0.533979	 -1.198188	  1.602411	 -0.670722	
 -0.718216	 -0.929504	  0.534015	 -1.198117	  1.602351	 -0.679277	
 -0.709982	 -0.929528	  0.533967	 -1.198152	  1.602387	 -0.687748	
 -0.701773	 -0.929528	  0.533943	 -1.198201	  1.602339	 -0.696123	
 -0.693419	 -0.929516	  0.534015	 -1.198117	  1.602435	 -0.704763	
 -0.685210	 -0.929528	  0.533979	 -1.198104	  1.602423	 -0.713365	
 -0.677156	 -0.929492	  0.533955	 -1.198117	  1.602375	 -0.721933	
 -0.668983	 -0.929492	  0.533967	 -1.198176	  1.602411	 -0.730247	
 -0.660833	 -0.929516	  0.534027	 -1.198080	  1.602399	 -0.738635	
 -0.652791	 -0.929516	  0.533991	 -1.198152	  1.602411	 -0.746938	
 -0.644857	 -0.929504	  0.533967	 -1.198140	  1.602375	 -0.755073	
 -0.636779	 -0.929504	  0.533979	 -1.198152	  1.602375	 -0.763436	
 -0.628773	 -0.929516	  0.534027	 -1.198128	  1.602375	 -0.771776	
 -0.620899	 -0.929528	  0.533979	 -1.198128	  1.602399	 -0.780054	
 -0.613132	 -0.929492	  0.533955	 -1.198176	  1.602387	 -0.788274	
